fire_exposure_id,기상셀ID,기준시각,기후지형유형,date,month,hour,matched_control_n,full_5_matched,is_ys0071,is_less_than_5_matched,is_2021_feb_cluster,control_row_n,fire_value,control_mean,feature,variable,window_h,risk_direction,feature_family,delta,risk_direction_match
FE_00105,YD_0004,2021-01-25 16:00:00,영동 해안형,2021-01-25,1,16,5,True,False,False,False,5,73.78,21.272,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,52.508,False
FE_00106,YD_0004,2021-01-26 09:00:00,영동 해안형,2021-01-26,1,9,5,True,False,False,False,5,91.09,38.464,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,52.626000000000005,False
FE_00107,YD_0004,2021-02-01 13:00:00,영동 해안형,2021-02-01,2,13,5,True,False,False,True,5,45.21,36.694,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,8.515999999999998,False
FE_00108,YD_0004,2021-02-06 08:00:00,영동 해안형,2021-02-06,2,8,5,True,False,False,True,5,66.62,58.25599999999999,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,8.364000000000011,False
FE_00109,YD_0004,2021-02-07 08:00:00,영동 해안형,2021-02-07,2,8,5,True,False,False,True,5,76.46,44.27,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,32.18999999999999,False
FE_00110,YD_0004,2021-03-26 08:00:00,영동 해안형,2021-03-26,3,8,5,True,False,False,False,5,39.09,77.978,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-38.88799999999999,True
FE_00111,YD_0004,2021-04-09 05:00:00,영동 해안형,2021-04-09,4,5,5,True,False,False,False,5,53.85,68.194,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-14.344000000000001,True
FE_00112,YD_0005,2020-02-03 09:00:00,영동 해안형,2020-02-03,2,9,5,True,False,False,False,5,51.55,75.964,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-24.414,True
FE_00113,YD_0005,2020-02-12 07:00:00,영동 해안형,2020-02-12,2,7,5,True,False,False,False,5,56.1,66.388,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-10.288000000000004,True
FE_00114,YD_0005,2020-03-28 19:00:00,영동 해안형,2020-03-28,3,19,5,True,False,False,False,5,42.76,59.168000000000006,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-16.40800000000001,True
FE_00115,YD_0005,2020-04-10 12:00:00,영동 해안형,2020-04-10,4,12,5,True,False,False,False,5,45.27,42.465999999999994,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,2.804000000000009,False
FE_00116,YD_0005,2020-11-18 13:00:00,영동 해안형,2020-11-18,11,13,5,True,False,False,False,5,82.71,37.166,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,45.544,False
FE_00117,YD_0005,2020-12-06 22:00:00,영동 해안형,2020-12-06,12,22,5,True,False,False,False,5,57.75,57.626,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,0.12400000000000233,False
FE_00118,YD_0005,2020-12-15 14:00:00,영동 해안형,2020-12-15,12,14,5,True,False,False,False,5,22.2,34.577999999999996,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-12.377999999999997,True
FE_00119,YD_0005,2021-01-25 21:00:00,영동 해안형,2021-01-25,1,21,5,True,False,False,False,5,92.53,49.67999999999999,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,42.85000000000001,False
FE_00120,YD_0005,2021-01-29 14:00:00,영동 해안형,2021-01-29,1,14,5,True,False,False,False,5,21.44,40.778,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-19.337999999999997,True
FE_00121,YD_0005,2021-01-29 15:00:00,영동 해안형,2021-01-29,1,15,5,True,False,False,False,5,22.08,68.50999999999999,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-46.42999999999999,True
FE_00122,YD_0005,2021-01-29 23:00:00,영동 해안형,2021-01-29,1,23,5,True,False,False,False,5,31.27,53.528,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-22.258,True
FE_00123,YD_0005,2021-01-30 12:00:00,영동 해안형,2021-01-30,1,12,5,True,False,False,False,5,61.08,49.298,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,11.781999999999996,False
FE_00124,YD_0005,2021-01-30 13:00:00,영동 해안형,2021-01-30,1,13,5,True,False,False,False,5,57.61,34.618,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,22.991999999999997,False
FE_00125,YD_0005,2021-02-01 10:00:00,영동 해안형,2021-02-01,2,10,5,True,False,False,True,5,79.68,54.86800000000001,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,24.811999999999998,False
FE_00126,YD_0005,2021-02-02 11:00:00,영동 해안형,2021-02-02,2,11,5,True,False,False,True,5,24.42,47.632,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-23.211999999999996,True
FE_00127,YD_0005,2021-02-11 17:00:00,영동 해안형,2021-02-11,2,17,5,True,False,False,True,5,47.09,56.0,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-8.909999999999997,True
FE_00128,YD_0005,2021-02-11 18:00:00,영동 해안형,2021-02-11,2,18,5,True,False,False,True,5,50.97,53.374,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-2.4040000000000035,True
FE_00129,YD_0005,2021-02-13 16:00:00,영동 해안형,2021-02-13,2,16,5,True,False,False,True,5,73.96,56.391999999999996,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,17.567999999999998,False
FE_00130,YD_0005,2021-02-14 14:00:00,영동 해안형,2021-02-14,2,14,5,True,False,False,True,5,65.2,48.786,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,16.414,False
FE_00131,YD_0005,2021-02-18 11:00:00,영동 해안형,2021-02-18,2,11,5,True,False,False,True,5,35.29,55.886,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-20.596000000000004,True
FE_00132,YD_0005,2021-02-20 12:00:00,영동 해안형,2021-02-20,2,12,5,True,False,False,True,5,30.02,39.63,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-9.610000000000003,True
FE_00133,YD_0005,2021-02-21 08:00:00,영동 해안형,2021-02-21,2,8,5,True,False,False,True,5,53.55,67.482,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-13.932000000000002,True
FE_00134,YD_0005,2021-02-21 16:00:00,영동 해안형,2021-02-21,2,16,5,True,False,False,True,5,71.47,49.403999999999996,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,22.066000000000003,False
FE_00135,YD_0005,2021-02-25 11:00:00,영동 해안형,2021-02-25,2,11,5,True,False,False,True,5,59.78,51.806,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,7.974000000000004,False
FE_00136,YD_0005,2021-02-25 15:00:00,영동 해안형,2021-02-25,2,15,5,True,False,False,True,5,53.64,51.188,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,2.451999999999998,False
FE_00137,YD_0005,2021-03-19 11:00:00,영동 해안형,2021-03-19,3,11,5,True,False,False,False,5,81.88,74.506,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,7.373999999999995,False
FE_00138,YD_0005,2021-03-26 22:00:00,영동 해안형,2021-03-26,3,22,5,True,False,False,False,5,78.7,70.812,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,7.888000000000005,False
FE_00139,YD_0005,2021-04-02 08:00:00,영동 해안형,2021-04-02,4,8,5,True,False,False,False,5,91.48,84.03999999999999,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,7.440000000000012,False
FE_00140,YD_0005,2021-04-20 17:00:00,영동 해안형,2021-04-20,4,17,5,True,False,False,False,5,56.49,60.06,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-3.5700000000000003,True
FE_00141,YD_0005,2021-04-27 16:00:00,영동 해안형,2021-04-27,4,16,5,True,False,False,False,5,38.81,53.024,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-14.213999999999999,True
FE_00142,YD_0005,2021-05-20 08:00:00,영동 해안형,2021-05-20,5,8,5,True,False,False,False,5,69.46,65.636,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,3.823999999999998,False
FE_00143,YD_0006,2020-01-03 11:00:00,영동 해안형,2020-01-03,1,11,5,True,False,False,False,5,25.58,51.702,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-26.122,True
FE_00144,YD_0006,2020-02-24 17:00:00,영동 해안형,2020-02-24,2,17,5,True,False,False,False,5,44.21,34.486000000000004,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,9.723999999999997,False
FE_00145,YD_0006,2020-03-15 14:00:00,영동 해안형,2020-03-15,3,14,5,True,False,False,False,5,27.55,61.89000000000001,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-34.34,True
FE_00146,YD_0006,2020-06-22 12:00:00,영동 해안형,2020-06-22,6,12,5,True,False,False,False,5,54.74,72.286,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-17.546,True
FE_00147,YD_0006,2020-12-24 16:00:00,영동 해안형,2020-12-24,12,16,5,True,False,False,False,5,22.08,18.226,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,3.853999999999999,False
FE_00148,YD_0006,2021-02-03 12:00:00,영동 해안형,2021-02-03,2,12,5,True,False,False,True,5,20.28,29.196000000000005,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-8.916000000000004,True
FE_00149,YD_0006,2021-02-03 16:00:00,영동 해안형,2021-02-03,2,16,5,True,False,False,True,5,21.28,43.678,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-22.397999999999996,True
FE_00150,YD_0006,2021-02-11 09:00:00,영동 해안형,2021-02-11,2,9,5,True,False,False,True,5,50.81,45.636,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,5.1739999999999995,False
FE_00151,YD_0006,2021-03-14 12:00:00,영동 해안형,2021-03-14,3,12,5,True,False,False,False,5,61.3,57.922000000000004,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,3.377999999999993,False
FE_00152,YD_0006,2021-03-17 13:00:00,영동 해안형,2021-03-17,3,13,5,True,False,False,False,5,53.61,59.553999999999995,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-5.9439999999999955,True
FE_00153,YD_0006,2021-03-27 17:00:00,영동 해안형,2021-03-27,3,17,5,True,False,False,False,5,83.66,49.606,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,34.053999999999995,False
FE_00154,YD_0006,2021-04-07 20:00:00,영동 해안형,2021-04-07,4,20,5,True,False,False,False,5,56.09,70.24199999999999,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-14.151999999999987,True
FE_00155,YD_0006,2021-04-14 13:00:00,영동 해안형,2021-04-14,4,13,5,True,False,False,False,5,43.61,56.1,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-12.490000000000002,True
FE_00156,YD_0007,2020-02-08 08:00:00,영동 해안형,2020-02-08,2,8,5,True,False,False,False,5,60.12,53.092,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,7.027999999999999,False
FE_00157,YD_0007,2020-02-23 07:00:00,영동 해안형,2020-02-23,2,7,5,True,False,False,False,5,47.89,60.71,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-12.82,True
FE_00158,YD_0007,2020-03-15 14:00:00,영동 해안형,2020-03-15,3,14,5,True,False,False,False,5,29.11,63.852,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-34.742,True
FE_00159,YD_0007,2020-04-01 14:00:00,영동 해안형,2020-04-01,4,14,5,True,False,False,False,5,85.14,48.61,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,36.53,False
FE_00160,YD_0007,2020-05-01 02:00:00,영동 해안형,2020-05-01,5,2,5,True,False,False,False,5,58.47,71.35600000000001,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-12.88600000000001,True
FE_00161,YD_0007,2021-02-03 17:00:00,영동 해안형,2021-02-03,2,17,5,True,False,False,True,5,22.23,54.874,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-32.644000000000005,True
FE_00162,YD_0008,2020-03-26 11:00:00,영동 해안형,2020-03-26,3,11,5,True,False,False,False,5,42.04,43.684,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-1.6439999999999984,True
FE_00163,YD_0008,2020-11-24 14:00:00,영동 해안형,2020-11-24,11,14,5,True,False,False,False,5,45.93,41.646,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,4.283999999999999,False
FE_00164,YD_0008,2020-12-16 09:00:00,영동 해안형,2020-12-16,12,9,5,True,False,False,False,5,27.27,55.446000000000005,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-28.176000000000005,True
FE_00165,YD_0008,2021-01-16 12:00:00,영동 해안형,2021-01-16,1,12,5,True,False,False,False,5,40.41,54.9,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-14.490000000000002,True
FE_00166,YD_0008,2021-02-01 11:00:00,영동 해안형,2021-02-01,2,11,5,True,False,False,True,5,60.44,48.348,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,12.091999999999999,False
FE_00167,YD_0008,2021-02-01 12:00:00,영동 해안형,2021-02-01,2,12,5,True,False,False,True,5,53.73,48.36,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,5.369999999999997,False
FE_00168,YD_0008,2021-02-01 13:00:00,영동 해안형,2021-02-01,2,13,5,True,False,False,True,5,45.78,39.796,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,5.984000000000002,False
FE_00169,YD_0008,2021-02-01 14:00:00,영동 해안형,2021-02-01,2,14,5,True,False,False,True,5,41.49,37.827999999999996,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,3.662000000000006,False
FE_00170,YD_0008,2021-02-02 14:00:00,영동 해안형,2021-02-02,2,14,5,True,False,False,True,5,22.33,45.434,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-23.104,True
FE_00171,YD_0008,2021-02-20 08:00:00,영동 해안형,2021-02-20,2,8,5,True,False,False,True,5,65.37,53.944,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,11.426000000000002,False
FE_00172,YD_0008,2021-02-24 12:00:00,영동 해안형,2021-02-24,2,12,5,True,False,False,True,5,45.89,47.9,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-2.009999999999998,True
FE_00173,YD_0008,2021-03-14 14:00:00,영동 해안형,2021-03-14,3,14,5,True,False,False,False,5,63.81,59.538,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,4.272000000000006,False
FE_00174,YD_0008,2021-04-01 18:00:00,영동 해안형,2021-04-01,4,18,5,True,False,False,False,5,76.24,60.762,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,15.477999999999994,False
FE_00175,YD_0009,2020-03-21 14:00:00,영동 해안형,2020-03-21,3,14,5,True,False,False,False,5,40.59,57.038,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-16.447999999999993,True
FE_00176,YD_0009,2020-03-21 15:00:00,영동 해안형,2020-03-21,3,15,5,True,False,False,False,5,42.07,48.482,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-6.411999999999999,True
FE_00177,YD_0009,2020-03-21 17:00:00,영동 해안형,2020-03-21,3,17,5,True,False,False,False,5,64.15,69.564,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-5.413999999999987,True
FE_00178,YD_0009,2020-10-25 11:00:00,영동 해안형,2020-10-25,10,11,5,True,False,False,False,5,26.21,55.04600000000001,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-28.836000000000006,True
FE_00179,YD_0009,2020-11-30 11:00:00,영동 해안형,2020-11-30,11,11,5,True,False,False,False,5,31.46,45.898,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-14.438000000000002,True
FE_00180,YD_0009,2021-01-28 15:00:00,영동 해안형,2021-01-28,1,15,5,True,False,False,False,5,41.77,34.30800000000001,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,7.461999999999996,False
FE_00181,YD_0009,2021-01-29 19:00:00,영동 해안형,2021-01-29,1,19,5,True,False,False,False,5,27.78,40.8,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-13.019999999999996,True
FE_00182,YD_0009,2021-01-29 21:00:00,영동 해안형,2021-01-29,1,21,5,True,False,False,False,5,28.16,43.394,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-15.233999999999998,True
FE_00183,YD_0009,2021-01-30 06:00:00,영동 해안형,2021-01-30,1,6,5,True,False,False,False,5,53.34,64.99600000000001,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-11.656000000000006,True
FE_00184,YD_0009,2021-01-30 07:00:00,영동 해안형,2021-01-30,1,7,5,True,False,False,False,5,57.31,51.686,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,5.624000000000002,False
FE_00185,YD_0009,2021-03-11 14:00:00,영동 해안형,2021-03-11,3,14,5,True,False,False,False,5,41.03,66.428,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-25.397999999999996,True
FE_00186,YD_0009,2021-03-19 12:00:00,영동 해안형,2021-03-19,3,12,5,True,False,False,False,5,83.12,55.586,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,27.534000000000006,False
FE_00187,YD_0009,2021-04-25 10:00:00,영동 해안형,2021-04-25,4,10,5,True,False,False,False,5,56.67,51.074,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,5.596000000000004,False
FE_00188,YD_0010,2021-01-27 15:00:00,영동 해안형,2021-01-27,1,15,5,True,False,False,False,5,31.97,52.455999999999996,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-20.485999999999997,True
FE_00189,YD_0011,2020-04-04 03:00:00,영동 해안형,2020-04-04,4,3,5,True,False,False,False,5,33.46,63.348,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-29.887999999999998,True
FE_00190,YD_0011,2020-04-15 16:00:00,영동 해안형,2020-04-15,4,16,5,True,False,False,False,5,78.89,53.412,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,25.478,False
FE_00191,YD_0011,2020-12-10 10:00:00,영동 해안형,2020-12-10,12,10,5,True,False,False,False,5,56.44,56.238,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,0.20199999999999818,False
FE_00192,YD_0011,2021-01-01 14:00:00,영동 해안형,2021-01-01,1,14,5,True,False,False,False,5,32.09,34.962,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-2.872,True
FE_00193,YD_0011,2021-01-08 13:00:00,영동 해안형,2021-01-08,1,13,5,True,False,False,False,5,23.24,58.05799999999999,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-34.818,True
FE_00194,YD_0011,2021-02-01 09:00:00,영동 해안형,2021-02-01,2,9,5,True,False,False,True,5,90.52,58.266,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,32.254,False
FE_00195,YD_0011,2021-02-01 10:00:00,영동 해안형,2021-02-01,2,10,5,True,False,False,True,5,81.68,43.156,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,38.52400000000001,False
FE_00196,YD_0011,2021-02-01 11:00:00,영동 해안형,2021-02-01,2,11,5,True,False,False,True,5,67.44,51.366,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,16.073999999999998,False
FE_00197,YD_0011,2021-02-06 16:00:00,영동 해안형,2021-02-06,2,16,5,True,False,False,True,5,41.49,39.8,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,1.6900000000000048,False
FE_00198,YD_0011,2021-03-14 18:00:00,영동 해안형,2021-03-14,3,18,5,True,False,False,False,5,70.58,59.76800000000001,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,10.81199999999999,False
FE_00199,YD_0011,2021-05-06 21:00:00,영동 해안형,2021-05-06,5,21,5,True,False,False,False,5,49.03,71.194,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-22.164,True
FE_00200,YD_0012,2020-12-20 03:00:00,영동 해안형,2020-12-20,12,3,5,True,False,False,False,5,30.73,53.58,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-22.849999999999998,True
FE_00201,YD_0012,2021-01-31 11:00:00,영동 해안형,2021-01-31,1,11,5,True,False,False,False,5,32.75,40.556,humidity_mean_1h,humidity_mean,1.0,lower,hourly_window,-7.805999999999997,True
