analysis_id,fire_exposure_id,sample_group,target,기상셀ID,기준시각,기후지형유형,date,month,hour,rh_mean_3h_drop_le_m5,rh_mean_3h_drop_le_m10,rh_mean_6h_drop_le_m5,rh_mean_6h_drop_le_m10,rh_min_6h_drop_le_m10,wind_mean_3h_inc_ge_0p5,wind_max_6h_inc_ge_1p0,pressure_abs_change_3h_ge_1p0,ffmc_1d_change_ge_3,isi_1d_change_ge_0p5
FE_00143,FE_00143,fire,1,YD_0006,2020-01-03 11:00:00,영동 해안형,2020-01-03,1,11,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00144,FE_00144,fire,1,YD_0006,2020-02-24 17:00:00,영동 해안형,2020-02-24,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00145,FE_00145,fire,1,YD_0006,2020-03-15 14:00:00,영동 해안형,2020-03-15,3,14,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
FE_00146,FE_00146,fire,1,YD_0006,2020-06-22 12:00:00,영동 해안형,2020-06-22,6,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00147,FE_00147,fire,1,YD_0006,2020-12-24 16:00:00,영동 해안형,2020-12-24,12,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00148,FE_00148,fire,1,YD_0006,2021-02-03 12:00:00,영동 해안형,2021-02-03,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00149,FE_00149,fire,1,YD_0006,2021-02-03 16:00:00,영동 해안형,2021-02-03,2,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FE_00150,FE_00150,fire,1,YD_0006,2021-02-11 09:00:00,영동 해안형,2021-02-11,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00151,FE_00151,fire,1,YD_0006,2021-03-14 12:00:00,영동 해안형,2021-03-14,3,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00152,FE_00152,fire,1,YD_0006,2021-03-17 13:00:00,영동 해안형,2021-03-17,3,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00153,FE_00153,fire,1,YD_0006,2021-03-27 17:00:00,영동 해안형,2021-03-27,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00154,FE_00154,fire,1,YD_0006,2021-04-07 20:00:00,영동 해안형,2021-04-07,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00155,FE_00155,fire,1,YD_0006,2021-04-14 13:00:00,영동 해안형,2021-04-14,4,13,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00156,FE_00156,fire,1,YD_0007,2020-02-08 08:00:00,영동 해안형,2020-02-08,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00157,FE_00157,fire,1,YD_0007,2020-02-23 07:00:00,영동 해안형,2020-02-23,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00158,FE_00158,fire,1,YD_0007,2020-03-15 14:00:00,영동 해안형,2020-03-15,3,14,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00159,FE_00159,fire,1,YD_0007,2020-04-01 14:00:00,영동 해안형,2020-04-01,4,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00160,FE_00160,fire,1,YD_0007,2020-05-01 02:00:00,영동 해안형,2020-05-01,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00161,FE_00161,fire,1,YD_0007,2021-02-03 17:00:00,영동 해안형,2021-02-03,2,17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00162,FE_00162,fire,1,YD_0008,2020-03-26 11:00:00,영동 해안형,2020-03-26,3,11,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00163,FE_00163,fire,1,YD_0008,2020-11-24 14:00:00,영동 해안형,2020-11-24,11,14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00164,FE_00164,fire,1,YD_0008,2020-12-16 09:00:00,영동 해안형,2020-12-16,12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00165,FE_00165,fire,1,YD_0008,2021-01-16 12:00:00,영동 해안형,2021-01-16,1,12,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00166,FE_00166,fire,1,YD_0008,2021-02-01 11:00:00,영동 해안형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00167,FE_00167,fire,1,YD_0008,2021-02-01 12:00:00,영동 해안형,2021-02-01,2,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00168,FE_00168,fire,1,YD_0008,2021-02-01 13:00:00,영동 해안형,2021-02-01,2,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00169,FE_00169,fire,1,YD_0008,2021-02-01 14:00:00,영동 해안형,2021-02-01,2,14,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00170,FE_00170,fire,1,YD_0008,2021-02-02 14:00:00,영동 해안형,2021-02-02,2,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00171,FE_00171,fire,1,YD_0008,2021-02-20 08:00:00,영동 해안형,2021-02-20,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00172,FE_00172,fire,1,YD_0008,2021-02-24 12:00:00,영동 해안형,2021-02-24,2,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00173,FE_00173,fire,1,YD_0008,2021-03-14 14:00:00,영동 해안형,2021-03-14,3,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00174,FE_00174,fire,1,YD_0008,2021-04-01 18:00:00,영동 해안형,2021-04-01,4,18,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00175,FE_00175,fire,1,YD_0009,2020-03-21 14:00:00,영동 해안형,2020-03-21,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00176,FE_00176,fire,1,YD_0009,2020-03-21 15:00:00,영동 해안형,2020-03-21,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00177,FE_00177,fire,1,YD_0009,2020-03-21 17:00:00,영동 해안형,2020-03-21,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00178,FE_00178,fire,1,YD_0009,2020-10-25 11:00:00,영동 해안형,2020-10-25,10,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00179,FE_00179,fire,1,YD_0009,2020-11-30 11:00:00,영동 해안형,2020-11-30,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00180,FE_00180,fire,1,YD_0009,2021-01-28 15:00:00,영동 해안형,2021-01-28,1,15,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
FE_00181,FE_00181,fire,1,YD_0009,2021-01-29 19:00:00,영동 해안형,2021-01-29,1,19,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00182,FE_00182,fire,1,YD_0009,2021-01-29 21:00:00,영동 해안형,2021-01-29,1,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00183,FE_00183,fire,1,YD_0009,2021-01-30 06:00:00,영동 해안형,2021-01-30,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00184,FE_00184,fire,1,YD_0009,2021-01-30 07:00:00,영동 해안형,2021-01-30,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00185,FE_00185,fire,1,YD_0009,2021-03-11 14:00:00,영동 해안형,2021-03-11,3,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00186,FE_00186,fire,1,YD_0009,2021-03-19 12:00:00,영동 해안형,2021-03-19,3,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00187,FE_00187,fire,1,YD_0009,2021-04-25 10:00:00,영동 해안형,2021-04-25,4,10,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00188,FE_00188,fire,1,YD_0010,2021-01-27 15:00:00,영동 해안형,2021-01-27,1,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00189,FE_00189,fire,1,YD_0011,2020-04-04 03:00:00,영동 해안형,2020-04-04,4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00190,FE_00190,fire,1,YD_0011,2020-04-15 16:00:00,영동 해안형,2020-04-15,4,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
FE_00191,FE_00191,fire,1,YD_0011,2020-12-10 10:00:00,영동 해안형,2020-12-10,12,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00192,FE_00192,fire,1,YD_0011,2021-01-01 14:00:00,영동 해안형,2021-01-01,1,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
FE_00193,FE_00193,fire,1,YD_0011,2021-01-08 13:00:00,영동 해안형,2021-01-08,1,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00194,FE_00194,fire,1,YD_0011,2021-02-01 09:00:00,영동 해안형,2021-02-01,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FE_00195,FE_00195,fire,1,YD_0011,2021-02-01 10:00:00,영동 해안형,2021-02-01,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FE_00196,FE_00196,fire,1,YD_0011,2021-02-01 11:00:00,영동 해안형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FE_00197,FE_00197,fire,1,YD_0011,2021-02-06 16:00:00,영동 해안형,2021-02-06,2,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FE_00198,FE_00198,fire,1,YD_0011,2021-03-14 18:00:00,영동 해안형,2021-03-14,3,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00199,FE_00199,fire,1,YD_0011,2021-05-06 21:00:00,영동 해안형,2021-05-06,5,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00200,FE_00200,fire,1,YD_0012,2020-12-20 03:00:00,영동 해안형,2020-12-20,12,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00201,FE_00201,fire,1,YD_0012,2021-01-31 11:00:00,영동 해안형,2021-01-31,1,11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00202,FE_00202,fire,1,YD_0012,2021-02-01 11:00:00,영동 해안형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00203,FE_00203,fire,1,YD_0012,2021-02-01 16:00:00,영동 해안형,2021-02-01,2,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
FE_00204,FE_00204,fire,1,YD_0012,2021-02-03 10:00:00,영동 해안형,2021-02-03,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00205,FE_00205,fire,1,YD_0012,2021-02-12 10:00:00,영동 해안형,2021-02-12,2,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00206,FE_00206,fire,1,YD_0012,2021-02-17 09:00:00,영동 해안형,2021-02-17,2,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FE_00207,FE_00207,fire,1,YD_0012,2021-03-21 18:00:00,영동 해안형,2021-03-21,3,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00208,FE_00208,fire,1,YD_0012,2021-03-25 15:00:00,영동 해안형,2021-03-25,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00209,FE_00209,fire,1,YD_0012,2021-03-26 20:00:00,영동 해안형,2021-03-26,3,20,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00210,FE_00210,fire,1,YD_0012,2021-03-26 21:00:00,영동 해안형,2021-03-26,3,21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00211,FE_00211,fire,1,YD_0012,2021-03-30 14:00:00,영동 해안형,2021-03-30,3,14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00212,FE_00212,fire,1,YD_0012,2021-04-02 09:00:00,영동 해안형,2021-04-02,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00213,FE_00213,fire,1,YD_0012,2021-04-03 09:00:00,영동 해안형,2021-04-03,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00214,FE_00214,fire,1,YD_0012,2021-04-11 17:00:00,영동 해안형,2021-04-11,4,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
FE_00215,FE_00215,fire,1,YD_0012,2021-04-12 09:00:00,영동 해안형,2021-04-12,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00216,FE_00216,fire,1,YD_0012,2021-04-17 09:00:00,영동 해안형,2021-04-17,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00217,FE_00217,fire,1,YD_0012,2021-04-18 17:00:00,영동 해안형,2021-04-18,4,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00218,FE_00218,fire,1,YD_0012,2021-04-29 21:00:00,영동 해안형,2021-04-29,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00219,FE_00219,fire,1,YD_0012,2021-05-06 13:00:00,영동 해안형,2021-05-06,5,13,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00220,FE_00220,fire,1,YD_0012,2021-05-08 07:00:00,영동 해안형,2021-05-08,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00221,FE_00221,fire,1,YD_0012,2021-05-15 14:00:00,영동 해안형,2021-05-15,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00222,FE_00222,fire,1,YD_0013,2020-05-08 01:00:00,영동 해안형,2020-05-08,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00223,FE_00223,fire,1,YD_0013,2020-11-01 16:00:00,영동 해안형,2020-11-01,11,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00224,FE_00224,fire,1,YD_0013,2020-12-21 11:00:00,영동 해안형,2020-12-21,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00225,FE_00225,fire,1,YD_0013,2020-12-26 16:00:00,영동 해안형,2020-12-26,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00226,FE_00226,fire,1,YD_0013,2021-03-22 17:00:00,영동 해안형,2021-03-22,3,17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00227,FE_00227,fire,1,YD_0013,2021-04-13 15:00:00,영동 해안형,2021-04-13,4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00228,FE_00228,fire,1,YD_0014,2020-02-08 18:00:00,영동 해안형,2020-02-08,2,18,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00229,FE_00229,fire,1,YD_0014,2020-02-19 11:00:00,영동 해안형,2020-02-19,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00230,FE_00230,fire,1,YD_0014,2020-06-08 17:00:00,영동 해안형,2020-06-08,6,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00231,FE_00231,fire,1,YD_0014,2020-06-12 14:00:00,영동 해안형,2020-06-12,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00232,FE_00232,fire,1,YD_0014,2020-09-03 15:00:00,영동 해안형,2020-09-03,9,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00233,FE_00233,fire,1,YD_0014,2020-11-27 16:00:00,영동 해안형,2020-11-27,11,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00234,FE_00234,fire,1,YD_0014,2021-01-22 21:00:00,영동 해안형,2021-01-22,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00235,FE_00235,fire,1,YD_0014,2021-01-29 13:00:00,영동 해안형,2021-01-29,1,13,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00236,FE_00236,fire,1,YD_0014,2021-01-29 19:00:00,영동 해안형,2021-01-29,1,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00237,FE_00237,fire,1,YD_0014,2021-01-30 11:00:00,영동 해안형,2021-01-30,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00238,FE_00238,fire,1,YD_0014,2021-02-03 10:00:00,영동 해안형,2021-02-03,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00239,FE_00239,fire,1,YD_0014,2021-02-03 11:00:00,영동 해안형,2021-02-03,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00240,FE_00240,fire,1,YD_0014,2021-02-03 12:00:00,영동 해안형,2021-02-03,2,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00241,FE_00241,fire,1,YD_0014,2021-02-04 11:00:00,영동 해안형,2021-02-04,2,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00242,FE_00242,fire,1,YD_0014,2021-02-16 14:00:00,영동 해안형,2021-02-16,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00243,FE_00243,fire,1,YD_0014,2021-02-16 15:00:00,영동 해안형,2021-02-16,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00244,FE_00244,fire,1,YD_0014,2021-03-16 08:00:00,영동 해안형,2021-03-16,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00245,FE_00245,fire,1,YD_0014,2021-03-18 15:00:00,영동 해안형,2021-03-18,3,15,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00246,FE_00246,fire,1,YD_0014,2021-03-18 18:00:00,영동 해안형,2021-03-18,3,18,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00247,FE_00247,fire,1,YD_0014,2021-04-14 12:00:00,영동 해안형,2021-04-14,4,12,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00248,FE_00248,fire,1,YD_0014,2021-04-24 11:00:00,영동 해안형,2021-04-24,4,11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00249,FE_00249,fire,1,YD_0015,2020-02-20 13:00:00,영동 해안형,2020-02-20,2,13,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00250,FE_00250,fire,1,YD_0015,2020-03-08 18:00:00,영동 해안형,2020-03-08,3,18,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00251,FE_00251,fire,1,YD_0015,2020-04-07 17:00:00,영동 해안형,2020-04-07,4,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00252,FE_00252,fire,1,YD_0015,2020-12-10 10:00:00,영동 해안형,2020-12-10,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00253,FE_00253,fire,1,YD_0015,2021-01-05 12:00:00,영동 해안형,2021-01-05,1,12,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
FE_00254,FE_00254,fire,1,YD_0015,2021-01-06 16:00:00,영동 해안형,2021-01-06,1,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00255,FE_00255,fire,1,YD_0015,2021-01-27 10:00:00,영동 해안형,2021-01-27,1,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00256,FE_00256,fire,1,YD_0015,2021-02-04 11:00:00,영동 해안형,2021-02-04,2,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00257,FE_00257,fire,1,YD_0015,2021-05-25 14:00:00,영동 해안형,2021-05-25,5,14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00258,FE_00258,fire,1,YD_0016,2020-04-08 09:00:00,영동 해안형,2020-04-08,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00259,FE_00259,fire,1,YD_0016,2020-04-08 14:00:00,영동 해안형,2020-04-08,4,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00260,FE_00260,fire,1,YD_0016,2020-04-08 15:00:00,영동 해안형,2020-04-08,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00261,FE_00261,fire,1,YD_0016,2020-04-22 13:00:00,영동 해안형,2020-04-22,4,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
FE_00262,FE_00262,fire,1,YD_0016,2020-04-22 14:00:00,영동 해안형,2020-04-22,4,14,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
FE_00263,FE_00263,fire,1,YD_0016,2021-01-28 13:00:00,영동 해안형,2021-01-28,1,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FE_00264,FE_00264,fire,1,YD_0016,2021-02-02 14:00:00,영동 해안형,2021-02-02,2,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00265,FE_00265,fire,1,YD_0016,2021-02-09 19:00:00,영동 해안형,2021-02-09,2,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00266,FE_00266,fire,1,YD_0016,2021-02-15 10:00:00,영동 해안형,2021-02-15,2,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
FE_00267,FE_00267,fire,1,YD_0016,2021-02-20 13:00:00,영동 해안형,2021-02-20,2,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00268,FE_00268,fire,1,YD_0016,2021-05-04 09:00:00,영동 해안형,2021-05-04,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00269,FE_00269,fire,1,YD_0017,2020-02-11 20:00:00,영동 해안형,2020-02-11,2,20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00270,FE_00270,fire,1,YD_0017,2020-03-05 06:00:00,영동 해안형,2020-03-05,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00271,FE_00271,fire,1,YD_0017,2020-03-06 13:00:00,영동 해안형,2020-03-06,3,13,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00272,FE_00272,fire,1,YD_0017,2020-05-19 04:00:00,영동 해안형,2020-05-19,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00273,FE_00273,fire,1,YD_0017,2020-11-03 17:00:00,영동 해안형,2020-11-03,11,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00274,FE_00274,fire,1,YD_0017,2020-11-04 08:00:00,영동 해안형,2020-11-04,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00275,FE_00275,fire,1,YD_0017,2020-11-17 17:00:00,영동 해안형,2020-11-17,11,17,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00276,FE_00276,fire,1,YD_0017,2020-12-15 10:00:00,영동 해안형,2020-12-15,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00277,FE_00277,fire,1,YD_0017,2020-12-19 11:00:00,영동 해안형,2020-12-19,12,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00278,FE_00278,fire,1,YD_0017,2021-01-03 12:00:00,영동 해안형,2021-01-03,1,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00279,FE_00279,fire,1,YD_0017,2021-01-09 07:00:00,영동 해안형,2021-01-09,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00280,FE_00280,fire,1,YD_0017,2021-02-01 10:00:00,영동 해안형,2021-02-01,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00281,FE_00281,fire,1,YD_0017,2021-02-01 11:00:00,영동 해안형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00282,FE_00282,fire,1,YD_0017,2021-02-01 16:00:00,영동 해안형,2021-02-01,2,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00283,FE_00283,fire,1,YD_0017,2021-02-03 10:00:00,영동 해안형,2021-02-03,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00284,FE_00284,fire,1,YD_0017,2021-02-03 11:00:00,영동 해안형,2021-02-03,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00285,FE_00285,fire,1,YD_0017,2021-02-04 10:00:00,영동 해안형,2021-02-04,2,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00286,FE_00286,fire,1,YD_0017,2021-02-09 14:00:00,영동 해안형,2021-02-09,2,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00287,FE_00287,fire,1,YD_0017,2021-02-10 09:00:00,영동 해안형,2021-02-10,2,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00288,FE_00288,fire,1,YD_0017,2021-02-14 11:00:00,영동 해안형,2021-02-14,2,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
