analysis_id,fire_exposure_id,control_rank,sample_group,target,기상셀ID,기준시각,기후지형유형,month,hour,date,temp,rh,ah,vpd,rh_z,rh_pct,ah_z,ah_pct,vpd_z,vpd_pct
FE_00724_C04,FE_00724,4.0,matched_control,0,YS_0024,2020-03-18 19:00:00,영서 내륙형,3,19,2020-03-18,8.47,51.53,0.43916011851484,0.5368344202042291,-0.31835219736524467,0.41935483870967744,-0.06087002979062212,0.5967741935483871,0.24500763858107188,0.6290322580645161
FE_00724_C05,FE_00724,5.0,matched_control,0,YS_0024,2020-03-24 19:00:00,영서 내륙형,3,19,2020-03-24,8.87,41.51,0.36296620932474644,0.6656042414976443,-0.7881220764416929,0.25806451612903225,-0.5474718033318036,0.3064516129032258,0.6742375236897651,0.7903225806451613
FE_00725_C01,FE_00725,1.0,matched_control,0,YS_0024,2020-04-01 20:00:00,영서 내륙형,4,20,2020-04-01,3.57,95.36,0.5891595164321606,0.03660717984708173,1.9158411273958786,0.9666666666666667,0.2966110484925848,0.6666666666666666,-1.6409555753964045,0.05
FE_00725_C02,FE_00725,2.0,matched_control,0,YS_0024,2020-04-14 20:00:00,영서 내륙형,4,20,2020-04-14,10.83,50.17,0.4968899688958341,0.6467491387684778,-0.41979202840460655,0.4,-0.24045103263476048,0.5166666666666667,0.3476625856592715,0.6333333333333333
FE_00725_C03,FE_00725,3.0,matched_control,0,YS_0024,2020-04-18 20:00:00,영서 내륙형,4,20,2020-04-18,9.25,90.94,0.8147549948780332,0.10578060838072534,1.6873946005395355,0.8833333333333333,1.6097070848566877,0.9666666666666667,-1.415500606707368,0.13333333333333333
FE_00725_C04,FE_00725,4.0,matched_control,0,YS_0024,2020-04-23 20:00:00,영서 내륙형,4,20,2020-04-23,7.59,46.75,0.3764268368532509,0.5554742860938553,-0.5965538206780667,0.31666666666666665,-0.9416160661842862,0.2,0.05017308010664739,0.5166666666666667
FE_00725_C05,FE_00725,5.0,matched_control,0,YS_0024,2020-04-26 20:00:00,영서 내륙형,4,20,2020-04-26,8.61,47.76,0.4107088613475637,0.5841082638925909,-0.5443522387493549,0.35,-0.742074875057001,0.23333333333333334,0.1434989814665411,0.55
FE_00726_C01,FE_00726,1.0,matched_control,0,YS_0024,2020-04-01 14:00:00,영서 내륙형,4,14,2020-04-01,14.02,57.02,0.6887118922126164,0.6879500985370006,0.9899575075089792,0.8333333333333334,1.2167262838606239,0.8333333333333334,-0.8499018103387435,0.21666666666666667
FE_00726_C02,FE_00726,2.0,matched_control,0,YS_0024,2020-04-07 14:00:00,영서 내륙형,4,14,2020-04-07,15.88,39.96,0.5405790934973758,1.0833242410186528,0.18444350515107896,0.7333333333333333,0.45538854146918356,0.7666666666666667,-0.2520862099898189,0.38333333333333336
FE_00726_C03,FE_00726,3.0,matched_control,0,YS_0024,2020-04-13 14:00:00,영서 내륙형,4,14,2020-04-13,13.94,24.98,0.30024016893081046,1.1945726726980006,-0.5228601147388006,0.4,-0.779848325890899,0.2,-0.08387579654490848,0.45
FE_00726_C04,FE_00726,4.0,matched_control,0,YS_0024,2020-04-23 14:00:00,영서 내륙형,4,14,2020-04-23,10.81,36.81,0.36411144442116894,0.8190588807962965,0.03571143554806699,0.7,-0.4515779286038719,0.45,-0.6516620496771198,0.26666666666666666
FE_00726_C05,FE_00726,5.0,matched_control,0,YS_0024,2020-04-27 14:00:00,영서 내륙형,4,14,2020-04-27,12.54,46.59,0.5135652723103536,0.7761785630425356,0.49748909926789486,0.8,0.316549325480095,0.75,-0.716498163491282,0.25
FE_00727_C01,FE_00727,1.0,matched_control,0,YS_0024,2020-10-14 16:00:00,영서 내륙형,10,16,2020-10-14,15.07,45.34,0.5839441713667481,0.9363207370531684,-0.5142533477190901,0.41935483870967744,-0.6508462363221678,0.3225806451612903,0.2250286091931163,0.6129032258064516
FE_00727_C02,FE_00727,2.0,matched_control,0,YS_0024,2020-10-16 16:00:00,영서 내륙형,10,16,2020-10-16,13.3,66.56,0.769071999751914,0.5107517586208732,0.5223848320270931,0.7338709677419355,-0.19570154343299187,0.5645161290322581,-0.8299611000137155,0.20967741935483872
FE_00727_C03,FE_00727,3.0,matched_control,0,YS_0024,2020-10-17 16:00:00,영서 내륙형,10,16,2020-10-17,16.04,36.36,0.49665758198413346,1.1600794300708275,-0.9529437743977297,0.1935483870967742,-0.8654440537569297,0.1774193548387097,0.7797286236274548,0.8064516129032258
FE_00727_C04,FE_00727,4.0,matched_control,0,YS_0024,2020-10-22 16:00:00,영서 내륙형,10,16,2020-10-22,15.07,72.05,0.9279483358397483,0.47878091109835474,0.790581985976506,0.8064516129032258,0.19490273160667115,0.6612903225806451,-0.9092171474237682,0.1935483870967742
FE_00727_C05,FE_00727,5.0,matched_control,0,YS_0024,2020-10-24 16:00:00,영서 내륙형,10,16,2020-10-24,11.41,29.93,0.30744271195861067,0.9451582813233961,-1.2670617525206307,0.04838709677419355,-1.3306369135178915,0.04838709677419355,0.24693696890038586,0.6290322580645161
FE_00728_C01,FE_00728,1.0,matched_control,0,YS_0024,2020-12-01 10:00:00,영서 내륙형,12,10,2020-12-01,-4.69,88.7,0.30871918389451863,0.048723571561744505,0.39736681702598164,0.532258064516129,-0.04709330377772101,0.532258064516129,-0.3580495001538081,0.5645161290322581
FE_00728_C02,FE_00728,2.0,matched_control,0,YS_0024,2020-12-02 10:00:00,영서 내륙형,12,10,2020-12-02,-0.39,63.77,0.3007686428005518,0.2150830783290109,-1.1818222257436155,0.1774193548387097,-0.10425356277664559,0.5161290322580645,1.680869761475604,0.9193548387096774
FE_00728_C03,FE_00728,3.0,matched_control,0,YS_0024,2020-12-04 10:00:00,영서 내륙형,12,10,2020-12-04,-6.27,90.48,0.2808200270036384,0.03638895223220501,0.5101207879898759,0.5483870967741935,-0.24767374413850166,0.43548387096774194,-0.5092238659870028,0.5161290322580645
FE_00728_C04,FE_00728,4.0,matched_control,0,YS_0024,2020-12-07 10:00:00,영서 내륙형,12,10,2020-12-07,-1.04,95.55,0.43073906682493673,0.02519005834668664,0.8312795704544507,0.6774193548387096,0.8301662473506703,0.8064516129032258,-0.6464786637189476,0.45161290322580644
FE_00728_C05,FE_00728,5.0,matched_control,0,YS_0024,2020-12-14 10:00:00,영서 내륙형,12,10,2020-12-14,-12.95,94.2,0.1768294824699699,0.013073147088805526,0.7457639183189132,0.6290322580645161,-0.9953117210674345,0.24193548387096775,-0.7949847769867059,0.016129032258064516
FE_00729_C01,FE_00729,1.0,matched_control,0,YS_0024,2021-02-09 10:00:00,영서 내륙형,2,10,2021-02-09,-5.01,63.17,0.21484648462463854,0.1549964629941326,-0.6335777191001584,0.3333333333333333,-0.9574360933915604,0.21052631578947367,0.1810361861861047,0.5964912280701754
FE_00729_C02,FE_00729,2.0,matched_control,0,YS_0024,2021-02-11 10:00:00,영서 내륙형,2,10,2021-02-11,-0.36,95.87,0.45310860178305246,0.024571924127472777,1.2187091770347112,0.8596491228070176,0.5882027996942137,0.6666666666666666,-1.1948803857579533,0.08771929824561403
FE_00729_C03,FE_00729,3.0,matched_control,0,YS_0024,2021-02-19 10:00:00,영서 내륙형,2,10,2021-02-19,-3.56,57.79,0.21810172582894585,0.19818310448364312,-0.9383270616446722,0.22807017543859648,-0.9363188991360948,0.2631578947368421,0.6366346205633495,0.7192982456140351
FE_00729_C04,FE_00729,4.0,matched_control,0,YS_0024,2021-02-23 10:00:00,영서 내륙형,2,10,2021-02-23,-0.02,41.58,0.2011993680543007,0.35629864714270054,-1.8565402294228446,0.05263157894736842,-1.04596680234839,0.19298245614035087,2.3046780525508064,0.9824561403508771
FE_00729_C05,FE_00729,5.0,matched_control,0,YS_0024,2021-02-27 10:00:00,영서 내륙형,2,10,2021-02-27,7.28,55.71,0.4396429910604277,0.45231213172460205,-1.0561483687994284,0.17543859649122806,0.5008495439594648,0.631578947368421,3.3175744424042017,1.0
FE_00730_C01,FE_00730,1.0,matched_control,0,YS_0024,2021-02-10 11:00:00,영서 내륙형,2,11,2021-02-10,1.39,71.4,0.38063940542014746,0.1931649320668023,0.42364578029693495,0.7017543859649122,0.07528912887945112,0.5263157894736842,-0.3672345176740158,0.38596491228070173
FE_00730_C02,FE_00730,2.0,matched_control,0,YS_0024,2021-02-12 11:00:00,영서 내륙형,2,11,2021-02-12,5.6,61.44,0.43440702363673345,0.3507023058848664,-0.07845685303050275,0.5789473684210527,0.37653771419856075,0.6666666666666666,0.5869257148258297,0.7719298245614035
FE_00730_C03,FE_00730,3.0,matched_control,0,YS_0024,2021-02-15 11:00:00,영서 내륙형,2,11,2021-02-15,4.51,93.63,0.615932231365005,0.053692267845138364,1.5443025613078714,0.8947368421052632,1.3935850345321694,0.8771929824561403,-1.2119818084013934,0.15789473684210525
FE_00730_C04,FE_00730,4.0,matched_control,0,YS_0024,2021-02-22 11:00:00,영서 내륙형,2,11,2021-02-22,12.55,55.99,0.6175659288894005,0.6399934925374151,-0.35320176785324686,0.43859649122807015,1.4027382960004575,0.8947368421052632,2.3390822934630506,1.0
FE_00730_C05,FE_00730,5.0,matched_control,0,YS_0024,2021-02-23 11:00:00,영서 내륙형,2,11,2021-02-23,1.48,27.32,0.14654276759152207,0.4940690833625755,-1.7985112555538119,0.017543859649122806,-1.236304787923047,0.08771929824561403,1.455258570804916,0.8947368421052632
FE_00731_C01,FE_00731,1.0,matched_control,0,YS_0024,2021-02-10 13:00:00,영서 내륙형,2,13,2021-02-10,3.39,63.74,0.38907682631361995,0.2824555759154775,0.6287405256255584,0.7719298245614035,0.22351754378291008,0.6140350877192983,-0.5745138673739517,0.2982456140350877
FE_00731_C02,FE_00731,2.0,matched_control,0,YS_0024,2021-02-17 13:00:00,영서 내륙형,2,13,2021-02-17,-7.19,37.99,0.11021582152895654,0.22079731756299723,-0.6458391278237642,0.2807017543859649,-1.4003700743481973,0.03508771929824561,-0.7813471547578383,0.22807017543859648
FE_00731_C03,FE_00731,3.0,matched_control,0,YS_0024,2021-02-22 13:00:00,영서 내륙형,2,13,2021-02-22,15.38,40.38,0.5299580378069025,1.0418356277225072,-0.5275383366880795,0.3333333333333333,1.0439092480583494,0.8070175438596491,1.972834641743903,0.9649122807017544
FE_00731_C04,FE_00731,4.0,matched_control,0,YS_0024,2021-02-26 13:00:00,영서 내륙형,2,13,2021-02-26,11.2,31.69,0.32125720004617025,0.9086763760185168,-0.9576780333278704,0.12280701754385964,-0.17141559305719534,0.49122807017543857,1.5261505071050785,0.8596491228070176
FE_00731_C05,FE_00731,5.0,matched_control,0,YS_0024,2021-02-27 13:00:00,영서 내륙형,2,13,2021-02-27,9.3,49.05,0.44085714856869374,0.5968782198357575,-0.09838860482766705,0.5964912280701754,0.5250492127151932,0.7192982456140351,0.48022025596426826,0.7719298245614035
FE_00732_C01,FE_00732,1.0,matched_control,0,YS_0024,2021-02-14 10:00:00,영서 내륙형,2,10,2021-02-14,3.15,81.54,0.4897678769564787,0.1413752090939293,0.4069883445694918,0.6140350877192983,0.8260165242432506,0.8070175438596491,0.03733846538290499,0.49122807017543857
FE_00732_C02,FE_00732,2.0,matched_control,0,YS_0024,2021-02-19 10:00:00,영서 내륙형,2,10,2021-02-19,-3.56,57.79,0.21810172582894585,0.19818310448364312,-0.9383270616446722,0.22807017543859648,-0.9363188991360948,0.2631578947368421,0.6366346205633495,0.7192982456140351
FE_00732_C03,FE_00732,3.0,matched_control,0,YS_0024,2021-02-20 10:00:00,영서 내륙형,2,10,2021-02-20,6.69,76.54,0.5812638899454552,0.2300720036440137,0.1237640485244047,0.5263157894736842,1.4195636559680018,0.9298245614035088,0.9730472711050099,0.8596491228070176
FE_00732_C04,FE_00732,4.0,matched_control,0,YS_0024,2021-02-22 10:00:00,영서 내륙형,2,10,2021-02-22,6.72,77.96,0.5932079548305825,0.21659287319365983,0.2041997486012087,0.5614035087719298,1.4970464360598053,0.9649122807017544,0.8308488847952187,0.7719298245614035
FE_00732_C05,FE_00732,5.0,matched_control,0,YS_0024,2021-02-26 10:00:00,영서 내륙형,2,10,2021-02-26,2.15,60.27,0.3383630334336247,0.2833658980314565,-0.7978478108063088,0.2807017543859649,-0.15616737280865597,0.42105263157894735,1.5352723946002609,0.9649122807017544
FE_00733_C01,FE_00733,1.0,matched_control,0,YS_0024,2021-02-09 09:00:00,영서 내륙형,2,9,2021-02-09,-9.52,87.48,0.21339596447544398,0.037155035027615246,0.03298899275985172,0.3684210526315789,-1.0279714423594588,0.15789473684210525,-0.40176559671940687,0.543859649122807
FE_00733_C02,FE_00733,2.0,matched_control,0,YS_0024,2021-02-11 09:00:00,영서 내륙형,2,9,2021-02-11,-3.11,96.56,0.37627965030550553,0.016704793263131068,0.7861333726799509,0.8771929824561403,0.1855995095426285,0.5789473684210527,-0.8026548233991059,0.07017543859649122
FE_00733_C03,FE_00733,3.0,matched_control,0,YS_0024,2021-02-12 09:00:00,영서 내륙형,2,9,2021-02-12,-3.45,96.28,0.36622423712034485,0.017610673947403066,0.7629086561185381,0.8421052631578947,0.11068128007908523,0.5263157894736842,-0.784896705369784,0.10526315789473684
FE_00733_C04,FE_00733,4.0,matched_control,0,YS_0024,2021-02-18 09:00:00,영서 내륙형,2,9,2021-02-18,-15.17,83.31,0.13141247847111476,0.031341727879147685,-0.31289339317261694,0.2631578947368421,-1.6387924502676863,0.05263157894736842,-0.5157247485983876,0.3333333333333333
FE_00733_C05,FE_00733,5.0,matched_control,0,YS_0024,2021-02-27 09:00:00,영서 내륙형,2,9,2021-02-27,0.12,94.69,0.46264381823773276,0.03271675438191468,0.6310254442162296,0.7368421052631579,0.8290589508834465,0.8245614035087719,-0.48876989311517877,0.40350877192982454
FE_00734_C01,FE_00734,1.0,matched_control,0,YS_0024,2021-02-18 10:00:00,영서 내륙형,2,10,2021-02-18,-9.67,51.15,0.12337332471842079,0.1432613178576312,-1.3144489267925479,0.08771929824561403,-1.5508349740474467,0.05263157894736842,0.057236011711356824,0.5087719298245614
FE_00734_C02,FE_00734,2.0,matched_control,0,YS_0024,2021-02-20 10:00:00,영서 내륙형,2,10,2021-02-20,6.69,76.54,0.5812638899454552,0.2300720036440137,0.1237640485244047,0.5263157894736842,1.4195636559680018,0.9298245614035088,0.9730472711050099,0.8596491228070176
FE_00734_C03,FE_00734,3.0,matched_control,0,YS_0024,2021-02-22 10:00:00,영서 내륙형,2,10,2021-02-22,6.72,77.96,0.5932079548305825,0.21659287319365983,0.2041997486012087,0.5614035087719298,1.4970464360598053,0.9649122807017544,0.8308488847952187,0.7719298245614035
FE_00734_C04,FE_00734,4.0,matched_control,0,YS_0024,2021-02-24 10:00:00,영서 내륙형,2,10,2021-02-24,-3.21,56.23,0.21756841898072726,0.21096608870584915,-1.0266930420107394,0.19298245614035087,-0.9397785334933585,0.24561403508771928,0.7714889967648572,0.7543859649122807
FE_00734_C05,FE_00734,5.0,matched_control,0,YS_0024,2021-02-27 10:00:00,영서 내륙형,2,10,2021-02-27,7.28,55.71,0.4396429910604277,0.45231213172460205,-1.0561483687994284,0.17543859649122806,0.5008495439594648,0.631578947368421,3.3175744424042017,1.0
FE_00735_C01,FE_00735,1.0,matched_control,0,YS_0024,2021-02-11 11:00:00,영서 내륙형,2,11,2021-02-11,3.14,76.18,0.4572654877989545,0.18229529848870552,0.6646147147653236,0.7543859649122807,0.5046088510619837,0.7368421052631579,-0.43306887717046516,0.3508771929824561
FE_00735_C02,FE_00735,2.0,matched_control,0,YS_0024,2021-02-15 11:00:00,영서 내륙형,2,11,2021-02-15,4.51,93.63,0.615932231365005,0.053692267845138364,1.5443025613078714,0.8947368421052632,1.3935850345321694,0.8771929824561403,-1.2119818084013934,0.15789473684210525
FE_00735_C03,FE_00735,3.0,matched_control,0,YS_0024,2021-02-16 11:00:00,영서 내륙형,2,11,2021-02-16,-4.43,47.02,0.16674204634098566,0.23297833421647562,-0.8053966093138003,0.2631578947368421,-1.1231325041289104,0.17543859649122806,-0.1260957698895444,0.47368421052631576
FE_00735_C04,FE_00735,4.0,matched_control,0,YS_0024,2021-02-18 11:00:00,영서 내륙형,2,11,2021-02-18,-8.21,44.1,0.11864363000910005,0.18386804776290339,-0.9525993893656193,0.19298245614035087,-1.392617751135824,0.03508771929824561,-0.4235431704967861,0.3684210526315789
FE_00735_C05,FE_00735,5.0,matched_control,0,YS_0024,2021-02-25 11:00:00,영서 내륙형,2,11,2021-02-25,0.87,44.45,0.22868126733462554,0.361381768620331,-0.9349552205237917,0.21052631578947367,-0.7761001579137708,0.3333333333333333,0.6516082622092361,0.7894736842105263
FE_00736_C01,FE_00736,1.0,matched_control,0,YS_0024,2021-02-10 11:00:00,영서 내륙형,2,11,2021-02-10,1.39,71.4,0.38063940542014746,0.1931649320668023,0.42364578029693495,0.7017543859649122,0.07528912887945112,0.5263157894736842,-0.3672345176740158,0.38596491228070173
FE_00736_C02,FE_00736,2.0,matched_control,0,YS_0024,2021-02-21 11:00:00,영서 내륙형,2,11,2021-02-21,12.58,57.83,0.6390512455289308,0.6144450136955741,-0.2604438516562104,0.543859649122807,1.5231159779115195,0.9298245614035088,2.184342234511064,0.9649122807017544
FE_00736_C03,FE_00736,3.0,matched_control,0,YS_0024,2021-02-22 11:00:00,영서 내륙형,2,11,2021-02-22,12.55,55.99,0.6175659288894005,0.6399934925374151,-0.35320176785324686,0.43859649122807015,1.4027382960004575,0.8947368421052632,2.3390822934630506,1.0
FE_00736_C04,FE_00736,4.0,matched_control,0,YS_0024,2021-02-25 11:00:00,영서 내륙형,2,11,2021-02-25,0.87,44.45,0.22868126733462554,0.361381768620331,-0.9349552205237917,0.21052631578947367,-0.7761001579137708,0.3333333333333333,0.6516082622092361,0.7894736842105263
FE_00736_C05,FE_00736,5.0,matched_control,0,YS_0024,2021-02-26 11:00:00,영서 내륙형,2,11,2021-02-26,8.22,41.54,0.3483702201913369,0.6365788731525609,-1.0816538814658443,0.10526315789473684,-0.10550828640536407,0.45614035087719296,2.318400889760627,0.9824561403508771
FE_00737_C01,FE_00737,1.0,matched_control,0,YS_0025,2020-03-06 13:00:00,고지·산간형,3,13,2020-03-06,7.49,34.08,0.2726366750944977,0.6829557246315338,-0.7550301718735679,0.20967741935483872,-1.2583051206370417,0.06451612903225806,-0.014622452639496603,0.532258064516129
FE_00737_C02,FE_00737,2.0,matched_control,0,YS_0025,2020-03-12 13:00:00,고지·산간형,3,13,2020-03-12,8.77,35.98,0.3126010613279934,0.7236222871135426,-0.6550846108092959,0.3064516129032258,-0.9313952670937384,0.16129032258064516,0.08705274697918267,0.5483870967741935
FE_00737_C03,FE_00737,3.0,matched_control,0,YS_0025,2020-03-16 13:00:00,고지·산간형,3,13,2020-03-16,4.33,40.13,0.2608468858800602,0.49830876835721427,-0.4367824642741752,0.4838709677419355,-1.354745942795041,0.04838709677419355,-0.47627976991283943,0.3709677419354839
FE_00737_C04,FE_00737,4.0,matched_control,0,YS_0025,2020-03-17 13:00:00,고지·산간형,3,13,2020-03-17,2.02,93.86,0.5223117429591265,0.043387016184783356,2.389572796769685,1.0,0.78404426994687,0.8225806451612904,-1.61368251900122,0.016129032258064516
FE_00737_C05,FE_00737,5.0,matched_control,0,YS_0025,2020-03-30 13:00:00,고지·산간형,3,13,2020-03-30,13.2,37.41,0.42959361872151486,0.9497588326120814,-0.5798624253767123,0.3548387096774194,0.02560728962555067,0.5483870967741935,0.6524430086914802,0.7580645161290323
FE_00738_C01,FE_00738,1.0,matched_control,0,YS_0025,2020-09-05 19:00:00,고지·산간형,9,19,2020-09-05,17.91,89.71,1.3707301125463205,0.21117868700746945,0.6055059388884781,0.7166666666666667,0.5328452178918642,0.75,-0.5352826483583344,0.3333333333333333
FE_00738_C02,FE_00738,2.0,matched_control,0,YS_0025,2020-09-06 19:00:00,고지·산간형,9,19,2020-09-06,16.17,93.05,1.2810249240144345,0.12774548274234165,1.0890998738209328,0.85,0.06148324838892461,0.5833333333333334,-1.111743712474279,0.15
FE_00738_C03,FE_00738,3.0,matched_control,0,YS_0025,2020-09-16 19:00:00,고지·산간형,9,19,2020-09-16,17.99,93.81,1.4402115516385985,0.12767644136427614,1.1991392123085578,0.95,0.8979401305768008,0.8333333333333334,-1.1122207367791495,0.13333333333333333
FE_00738_C04,FE_00738,4.0,matched_control,0,YS_0025,2020-09-19 19:00:00,고지·산간형,9,19,2020-09-19,14.94,86.68,1.1075668944811976,0.22626874108002193,0.16679647097071484,0.55,-0.8499636786505651,0.21666666666666667,-0.43102165652841173,0.4166666666666667
FE_00738_C05,FE_00738,5.0,matched_control,0,YS_0025,2020-09-27 19:00:00,고지·산간형,9,19,2020-09-27,13.68,88.95,1.0521486315760404,0.17300517012400274,0.4954666004008552,0.6666666666666666,-1.1411626825980503,0.1,-0.7990331102699209,0.26666666666666666
FE_00739_C01,FE_00739,1.0,matched_control,0,YS_0025,2020-10-02 10:00:00,고지·산간형,10,10,2020-10-02,17.65,74.01,1.1134675636765543,0.5247215929407085,-0.12360799269751442,0.4838709677419355,0.9890782529050377,0.7903225806451613,1.2167283899403873,0.9354838709677419
FE_00739_C02,FE_00739,2.0,matched_control,0,YS_0025,2020-10-06 10:00:00,고지·산간형,10,10,2020-10-06,10.48,74.86,0.725219546241235,0.318770559700741,-0.05750813257413533,0.5,-0.3117434271967687,0.46774193548387094,-0.044336149300739716,0.5
FE_00739_C03,FE_00739,3.0,matched_control,0,YS_0025,2020-10-12 10:00:00,고지·산간형,10,10,2020-10-12,12.33,88.35,0.9612491571645916,0.1669829465631434,0.9915355298545582,0.8064516129032258,0.4790717766084816,0.7258064516129032,-0.9737511340794056,0.22580645161290322
FE_00739_C04,FE_00739,4.0,matched_control,0,YS_0025,2020-10-13 10:00:00,고지·산간형,10,10,2020-10-13,10.57,90.49,0.8816385967410666,0.1213113856077912,1.1579516482828314,0.8548387096774194,0.2123372710517888,0.6774193548387096,-1.2534039479862757,0.1774193548387097
FE_00739_C05,FE_00739,5.0,matched_control,0,YS_0025,2020-10-23 10:00:00,고지·산간형,10,10,2020-10-23,6.63,62.59,0.4734658845028138,0.36536690188315724,-1.0116790545904488,0.14516129032258066,-1.155241929514074,0.0967741935483871,0.24097921843584372,0.5483870967741935
FE_00740_C01,FE_00740,1.0,matched_control,0,YS_0025,2020-10-04 11:00:00,고지·산간형,10,11,2020-10-04,15.65,74.84,0.9984383609275834,0.44733862054024076,0.8109605654068568,0.7903225806451613,0.6351483050670369,0.7580645161290323,-0.616069634367785,0.2903225806451613
FE_00740_C02,FE_00740,2.0,matched_control,0,YS_0025,2020-10-11 11:00:00,고지·산간형,10,11,2020-10-11,15.6,62.92,0.8368743974802353,0.6571649236217993,-0.10150125311282644,0.4838709677419355,0.08857201867622086,0.6451612903225806,0.5100591490646866,0.6290322580645161
FE_00740_C03,FE_00740,3.0,matched_control,0,YS_0025,2020-10-24 11:00:00,고지·산간형,10,11,2020-10-24,6.44,48.02,0.3587676176581097,0.5010603979161492,-1.24207852626243,0.06451612903225806,-1.5288791915907936,0.03225806451612903,-0.32774715567145735,0.3548387096774194
FE_00740_C04,FE_00740,4.0,matched_control,0,YS_0025,2020-10-26 11:00:00,고지·산간형,10,11,2020-10-26,12.82,54.38,0.609946222636707,0.6752571443982496,-0.75522809289119,0.20967741935483872,-0.679133578765641,0.27419354838709675,0.6071593232247213,0.6612903225806451
FE_00740_C05,FE_00740,5.0,matched_control,0,YS_0025,2020-10-27 11:00:00,고지·산간형,10,11,2020-10-27,13.14,65.37,0.7478894261331026,0.5234300682416124,0.08604333206949118,0.5806451612903226,-0.2124671124872036,0.5161290322580645,-0.20769009295130986,0.4032258064516129
FE_00741_C01,FE_00741,1.0,matched_control,0,YS_0025,2020-10-08 14:00:00,고지·산간형,10,14,2020-10-08,16.66,48.62,0.6893969411479597,0.9743229964437922,-0.3738462578862182,0.43548387096774194,-0.3033313812477831,0.5161290322580645,0.36569060196564046,0.6774193548387096
FE_00741_C02,FE_00741,2.0,matched_control,0,YS_0025,2020-10-13 14:00:00,고지·산간형,10,14,2020-10-13,15.77,52.22,0.7017466477911628,0.8560681107163078,-0.13840570948125247,0.5483870967741935,-0.2638045010005668,0.5483870967741935,0.00875319517570219,0.5806451612903226
FE_00741_C03,FE_00741,3.0,matched_control,0,YS_0025,2020-10-17 14:00:00,고지·산간형,10,14,2020-10-17,15.71,46.96,0.6287731006398977,0.9466683917985161,-0.48241051076184105,0.3548387096774194,-0.4973660537399705,0.43548387096774194,0.2822186776797111,0.6612903225806451
FE_00741_C04,FE_00741,4.0,matched_control,0,YS_0025,2020-10-24 14:00:00,고지·산간형,10,14,2020-10-24,10.11,38.01,0.3597015233574599,0.7668181492631092,-1.0677418741575198,0.12903225806451613,-1.3585654587498046,0.04838709677419355,-0.26063651841820035,0.3709677419354839
FE_00741_C05,FE_00741,5.0,matched_control,0,YS_0025,2020-10-25 14:00:00,고지·산간형,10,14,2020-10-25,13.8,50.19,0.5980750262560874,0.7859634165197833,-0.2711680187207193,0.4838709677419355,-0.5956193276877222,0.3387096774193548,-0.20284895213831244,0.41935483870967744
FE_00742_C01,FE_00742,1.0,matched_control,0,YS_0025,2020-10-05 15:00:00,고지·산간형,10,15,2020-10-05,14.97,52.23,0.6685978432038389,0.8130451837518242,-0.21173493252235248,0.5161290322580645,-0.4081030807475315,0.45161290322580644,-0.03856819867271875,0.5
FE_00742_C02,FE_00742,2.0,matched_control,0,YS_0025,2020-10-16 15:00:00,고지·산간형,10,15,2020-10-16,13.61,59.36,0.699121454840468,0.6333913053941113,0.25057635993458205,0.6290322580645161,-0.30933875361212226,0.5,-0.5668307611364853,0.20967741935483872
FE_00742_C03,FE_00742,3.0,matched_control,0,YS_0025,2020-10-24 15:00:00,고지·산간형,10,15,2020-10-24,10.18,36.11,0.3432411543793921,0.7940327291117357,-1.2569604632945517,0.06451612903225806,-1.460849879956248,0.03225806451612903,-0.09447329851643768,0.4838709677419355
FE_00742_C04,FE_00742,4.0,matched_control,0,YS_0025,2020-10-27 15:00:00,고지·산간형,10,15,2020-10-27,17.31,53.42,0.7875476211754786,0.920449245898235,-0.1345749832904094,0.5483870967741935,-0.023220881218513845,0.5806451612903226,0.2772476668523725,0.6290322580645161
FE_00742_C05,FE_00742,5.0,matched_control,0,YS_0025,2020-10-30 15:00:00,고지·산간형,10,15,2020-10-30,14.25,46.51,0.569749795844383,0.8690370436048946,-0.5826214111834555,0.3225806451612903,-0.7279427184131572,0.2903225806451613,0.12607285240551538,0.5806451612903226
FE_00743_C01,FE_00743,1.0,matched_control,0,YS_0025,2021-01-01 14:00:00,고지·산간형,1,14,2021-01-01,-3.98,63.7,0.2333007217496511,0.1651395201189481,0.3123998727724183,0.6129032258064516,-0.5804904390950159,0.3548387096774194,-0.6852558622288394,0.25806451612903225
FE_00743_C02,FE_00743,2.0,matched_control,0,YS_0025,2021-01-06 14:00:00,고지·산간형,1,14,2021-01-06,-6.75,41.13,0.12324713269844441,0.21686399794201636,-1.0429471786486637,0.20967741935483872,-1.3832358035023575,0.0967741935483871,-0.3879555715100095,0.43548387096774194
FE_00743_C03,FE_00743,3.0,matched_control,0,YS_0025,2021-01-07 14:00:00,고지·산간형,1,14,2021-01-07,-15.16,55.23,0.08718833338652178,0.0841423018192333,-0.19623058914767794,0.43548387096774194,-1.6462534319440092,0.016129032258064516,-1.150809069557348,0.06451612903225806
FE_00743_C04,FE_00743,4.0,matched_control,0,YS_0025,2021-01-15 14:00:00,고지·산간형,1,14,2021-01-15,7.03,81.74,0.6346628521111176,0.183310540739834,1.3957167007580766,0.9032258064516129,2.3470977692859956,1.0,-0.5808130540921101,0.3225806451612903
