analysis_id,fire_exposure_id,control_rank,sample_group,target,기상셀ID,기준시각,기후지형유형,month,hour,date,matched_control_n,full_5_matched,is_less_than_5_matched,is_february,is_2021_feb_cluster,is_ys0071,has_exact_hourly_row
FE_00859_C03,FE_00859,3.0,matched_control,0,YS_0038,2021-02-25 14:00:00,영서 내륙형,2,14,2021-02-25,5,True,False,True,True,False,True
FE_00859_C04,FE_00859,4.0,matched_control,0,YS_0038,2021-02-26 14:00:00,영서 내륙형,2,14,2021-02-26,5,True,False,True,True,False,True
FE_00859_C05,FE_00859,5.0,matched_control,0,YS_0038,2021-02-27 14:00:00,영서 내륙형,2,14,2021-02-27,5,True,False,True,True,False,True
FE_00860_C01,FE_00860,1.0,matched_control,0,YS_0038,2021-02-09 16:00:00,영서 내륙형,2,16,2021-02-09,5,True,False,True,True,False,True
FE_00860_C02,FE_00860,2.0,matched_control,0,YS_0038,2021-02-23 16:00:00,영서 내륙형,2,16,2021-02-23,5,True,False,True,True,False,True
FE_00860_C03,FE_00860,3.0,matched_control,0,YS_0038,2021-02-24 16:00:00,영서 내륙형,2,16,2021-02-24,5,True,False,True,True,False,True
FE_00860_C04,FE_00860,4.0,matched_control,0,YS_0038,2021-02-25 16:00:00,영서 내륙형,2,16,2021-02-25,5,True,False,True,True,False,True
FE_00860_C05,FE_00860,5.0,matched_control,0,YS_0038,2021-02-28 16:00:00,영서 내륙형,2,16,2021-02-28,5,True,False,True,True,False,True
FE_00861_C01,FE_00861,1.0,matched_control,0,YS_0038,2021-02-09 16:00:00,영서 내륙형,2,16,2021-02-09,5,True,False,True,True,False,True
FE_00861_C02,FE_00861,2.0,matched_control,0,YS_0038,2021-02-24 16:00:00,영서 내륙형,2,16,2021-02-24,5,True,False,True,True,False,True
FE_00861_C03,FE_00861,3.0,matched_control,0,YS_0038,2021-02-25 16:00:00,영서 내륙형,2,16,2021-02-25,5,True,False,True,True,False,True
FE_00861_C04,FE_00861,4.0,matched_control,0,YS_0038,2021-02-26 16:00:00,영서 내륙형,2,16,2021-02-26,5,True,False,True,True,False,True
FE_00861_C05,FE_00861,5.0,matched_control,0,YS_0038,2021-02-28 16:00:00,영서 내륙형,2,16,2021-02-28,5,True,False,True,True,False,True
FE_00862_C01,FE_00862,1.0,matched_control,0,YS_0038,2021-02-23 09:00:00,영서 내륙형,2,9,2021-02-23,5,True,False,True,True,False,True
FE_00862_C02,FE_00862,2.0,matched_control,0,YS_0038,2021-02-24 09:00:00,영서 내륙형,2,9,2021-02-24,5,True,False,True,True,False,True
FE_00862_C03,FE_00862,3.0,matched_control,0,YS_0038,2021-02-26 09:00:00,영서 내륙형,2,9,2021-02-26,5,True,False,True,True,False,True
FE_00862_C04,FE_00862,4.0,matched_control,0,YS_0038,2021-02-27 09:00:00,영서 내륙형,2,9,2021-02-27,5,True,False,True,True,False,True
FE_00862_C05,FE_00862,5.0,matched_control,0,YS_0038,2021-02-28 09:00:00,영서 내륙형,2,9,2021-02-28,5,True,False,True,True,False,True
FE_00863_C01,FE_00863,1.0,matched_control,0,YS_0038,2021-02-09 15:00:00,영서 내륙형,2,15,2021-02-09,5,True,False,True,True,False,True
FE_00863_C02,FE_00863,2.0,matched_control,0,YS_0038,2021-02-23 15:00:00,영서 내륙형,2,15,2021-02-23,5,True,False,True,True,False,True
FE_00863_C03,FE_00863,3.0,matched_control,0,YS_0038,2021-02-24 15:00:00,영서 내륙형,2,15,2021-02-24,5,True,False,True,True,False,True
FE_00863_C04,FE_00863,4.0,matched_control,0,YS_0038,2021-02-25 15:00:00,영서 내륙형,2,15,2021-02-25,5,True,False,True,True,False,True
FE_00863_C05,FE_00863,5.0,matched_control,0,YS_0038,2021-02-28 15:00:00,영서 내륙형,2,15,2021-02-28,5,True,False,True,True,False,True
FE_00864_C01,FE_00864,1.0,matched_control,0,YS_0038,2021-02-09 18:00:00,영서 내륙형,2,18,2021-02-09,5,True,False,True,True,False,True
FE_00864_C02,FE_00864,2.0,matched_control,0,YS_0038,2021-02-24 18:00:00,영서 내륙형,2,18,2021-02-24,5,True,False,True,True,False,True
FE_00864_C03,FE_00864,3.0,matched_control,0,YS_0038,2021-02-26 18:00:00,영서 내륙형,2,18,2021-02-26,5,True,False,True,True,False,True
FE_00864_C04,FE_00864,4.0,matched_control,0,YS_0038,2021-02-27 18:00:00,영서 내륙형,2,18,2021-02-27,5,True,False,True,True,False,True
FE_00864_C05,FE_00864,5.0,matched_control,0,YS_0038,2021-02-28 18:00:00,영서 내륙형,2,18,2021-02-28,5,True,False,True,True,False,True
FE_00865_C01,FE_00865,1.0,matched_control,0,YS_0038,2021-02-23 13:00:00,영서 내륙형,2,13,2021-02-23,5,True,False,True,True,False,True
FE_00865_C02,FE_00865,2.0,matched_control,0,YS_0038,2021-02-24 13:00:00,영서 내륙형,2,13,2021-02-24,5,True,False,True,True,False,True
FE_00865_C03,FE_00865,3.0,matched_control,0,YS_0038,2021-02-25 13:00:00,영서 내륙형,2,13,2021-02-25,5,True,False,True,True,False,True
FE_00865_C04,FE_00865,4.0,matched_control,0,YS_0038,2021-02-26 13:00:00,영서 내륙형,2,13,2021-02-26,5,True,False,True,True,False,True
FE_00865_C05,FE_00865,5.0,matched_control,0,YS_0038,2021-02-27 13:00:00,영서 내륙형,2,13,2021-02-27,5,True,False,True,True,False,True
FE_00866_C01,FE_00866,1.0,matched_control,0,YS_0038,2021-02-10 08:00:00,영서 내륙형,2,8,2021-02-10,5,True,False,True,True,False,True
FE_00866_C02,FE_00866,2.0,matched_control,0,YS_0038,2021-02-24 08:00:00,영서 내륙형,2,8,2021-02-24,5,True,False,True,True,False,True
FE_00866_C03,FE_00866,3.0,matched_control,0,YS_0038,2021-02-25 08:00:00,영서 내륙형,2,8,2021-02-25,5,True,False,True,True,False,True
FE_00866_C04,FE_00866,4.0,matched_control,0,YS_0038,2021-02-27 08:00:00,영서 내륙형,2,8,2021-02-27,5,True,False,True,True,False,True
FE_00866_C05,FE_00866,5.0,matched_control,0,YS_0038,2021-02-28 08:00:00,영서 내륙형,2,8,2021-02-28,5,True,False,True,True,False,True
FE_00867_C01,FE_00867,1.0,matched_control,0,YS_0038,2021-03-01 08:00:00,영서 내륙형,3,8,2021-03-01,5,True,False,False,False,False,True
FE_00867_C02,FE_00867,2.0,matched_control,0,YS_0038,2021-03-14 08:00:00,영서 내륙형,3,8,2021-03-14,5,True,False,False,False,False,True
FE_00867_C03,FE_00867,3.0,matched_control,0,YS_0038,2021-03-15 08:00:00,영서 내륙형,3,8,2021-03-15,5,True,False,False,False,False,True
FE_00867_C04,FE_00867,4.0,matched_control,0,YS_0038,2021-03-19 08:00:00,영서 내륙형,3,8,2021-03-19,5,True,False,False,False,False,True
FE_00867_C05,FE_00867,5.0,matched_control,0,YS_0038,2021-03-29 08:00:00,영서 내륙형,3,8,2021-03-29,5,True,False,False,False,False,True
FE_00868_C01,FE_00868,1.0,matched_control,0,YS_0038,2021-03-14 09:00:00,영서 내륙형,3,9,2021-03-14,5,True,False,False,False,False,True
FE_00868_C02,FE_00868,2.0,matched_control,0,YS_0038,2021-03-15 09:00:00,영서 내륙형,3,9,2021-03-15,5,True,False,False,False,False,True
FE_00868_C03,FE_00868,3.0,matched_control,0,YS_0038,2021-03-20 09:00:00,영서 내륙형,3,9,2021-03-20,5,True,False,False,False,False,True
FE_00868_C04,FE_00868,4.0,matched_control,0,YS_0038,2021-03-22 09:00:00,영서 내륙형,3,9,2021-03-22,5,True,False,False,False,False,True
FE_00868_C05,FE_00868,5.0,matched_control,0,YS_0038,2021-03-30 09:00:00,영서 내륙형,3,9,2021-03-30,5,True,False,False,False,False,True
FE_00869_C01,FE_00869,1.0,matched_control,0,YS_0038,2021-03-03 10:00:00,영서 내륙형,3,10,2021-03-03,5,True,False,False,False,False,True
FE_00869_C02,FE_00869,2.0,matched_control,0,YS_0038,2021-03-17 10:00:00,영서 내륙형,3,10,2021-03-17,5,True,False,False,False,False,True
FE_00869_C03,FE_00869,3.0,matched_control,0,YS_0038,2021-03-19 10:00:00,영서 내륙형,3,10,2021-03-19,5,True,False,False,False,False,True
FE_00869_C04,FE_00869,4.0,matched_control,0,YS_0038,2021-03-21 10:00:00,영서 내륙형,3,10,2021-03-21,5,True,False,False,False,False,True
FE_00869_C05,FE_00869,5.0,matched_control,0,YS_0038,2021-03-27 10:00:00,영서 내륙형,3,10,2021-03-27,5,True,False,False,False,False,True
FE_00870_C01,FE_00870,1.0,matched_control,0,YS_0038,2021-03-02 18:00:00,영서 내륙형,3,18,2021-03-02,5,True,False,False,False,False,True
FE_00870_C02,FE_00870,2.0,matched_control,0,YS_0038,2021-03-09 18:00:00,영서 내륙형,3,18,2021-03-09,5,True,False,False,False,False,True
FE_00870_C03,FE_00870,3.0,matched_control,0,YS_0038,2021-03-16 18:00:00,영서 내륙형,3,18,2021-03-16,5,True,False,False,False,False,True
FE_00870_C04,FE_00870,4.0,matched_control,0,YS_0038,2021-03-19 18:00:00,영서 내륙형,3,18,2021-03-19,5,True,False,False,False,False,True
FE_00870_C05,FE_00870,5.0,matched_control,0,YS_0038,2021-03-29 18:00:00,영서 내륙형,3,18,2021-03-29,5,True,False,False,False,False,True
FE_00871_C01,FE_00871,1.0,matched_control,0,YS_0038,2021-03-11 08:00:00,영서 내륙형,3,8,2021-03-11,5,True,False,False,False,False,True
FE_00871_C02,FE_00871,2.0,matched_control,0,YS_0038,2021-03-16 08:00:00,영서 내륙형,3,8,2021-03-16,5,True,False,False,False,False,True
FE_00871_C03,FE_00871,3.0,matched_control,0,YS_0038,2021-03-18 08:00:00,영서 내륙형,3,8,2021-03-18,5,True,False,False,False,False,True
FE_00871_C04,FE_00871,4.0,matched_control,0,YS_0038,2021-03-21 08:00:00,영서 내륙형,3,8,2021-03-21,5,True,False,False,False,False,True
FE_00871_C05,FE_00871,5.0,matched_control,0,YS_0038,2021-03-29 08:00:00,영서 내륙형,3,8,2021-03-29,5,True,False,False,False,False,True
FE_00872_C01,FE_00872,1.0,matched_control,0,YS_0038,2021-04-03 08:00:00,영서 내륙형,4,8,2021-04-03,5,True,False,False,False,False,True
FE_00872_C02,FE_00872,2.0,matched_control,0,YS_0038,2021-04-10 08:00:00,영서 내륙형,4,8,2021-04-10,5,True,False,False,False,False,True
FE_00872_C03,FE_00872,3.0,matched_control,0,YS_0038,2021-04-17 08:00:00,영서 내륙형,4,8,2021-04-17,5,True,False,False,False,False,True
FE_00872_C04,FE_00872,4.0,matched_control,0,YS_0038,2021-04-26 08:00:00,영서 내륙형,4,8,2021-04-26,5,True,False,False,False,False,True
FE_00872_C05,FE_00872,5.0,matched_control,0,YS_0038,2021-04-28 08:00:00,영서 내륙형,4,8,2021-04-28,5,True,False,False,False,False,True
FE_00873_C01,FE_00873,1.0,matched_control,0,YS_0038,2021-04-01 21:00:00,영서 내륙형,4,21,2021-04-01,5,True,False,False,False,False,True
FE_00873_C02,FE_00873,2.0,matched_control,0,YS_0038,2021-04-12 21:00:00,영서 내륙형,4,21,2021-04-12,5,True,False,False,False,False,True
FE_00873_C03,FE_00873,3.0,matched_control,0,YS_0038,2021-04-25 21:00:00,영서 내륙형,4,21,2021-04-25,5,True,False,False,False,False,True
FE_00873_C04,FE_00873,4.0,matched_control,0,YS_0038,2021-04-26 21:00:00,영서 내륙형,4,21,2021-04-26,5,True,False,False,False,False,True
FE_00873_C05,FE_00873,5.0,matched_control,0,YS_0038,2021-04-28 21:00:00,영서 내륙형,4,21,2021-04-28,5,True,False,False,False,False,True
FE_00874_C01,FE_00874,1.0,matched_control,0,YS_0038,2021-04-02 13:00:00,영서 내륙형,4,13,2021-04-02,5,True,False,False,False,False,True
FE_00874_C02,FE_00874,2.0,matched_control,0,YS_0038,2021-04-10 13:00:00,영서 내륙형,4,13,2021-04-10,5,True,False,False,False,False,True
FE_00874_C03,FE_00874,3.0,matched_control,0,YS_0038,2021-04-16 13:00:00,영서 내륙형,4,13,2021-04-16,5,True,False,False,False,False,True
FE_00874_C04,FE_00874,4.0,matched_control,0,YS_0038,2021-04-17 13:00:00,영서 내륙형,4,13,2021-04-17,5,True,False,False,False,False,True
FE_00874_C05,FE_00874,5.0,matched_control,0,YS_0038,2021-04-26 13:00:00,영서 내륙형,4,13,2021-04-26,5,True,False,False,False,False,True
FE_00875_C01,FE_00875,1.0,matched_control,0,YS_0038,2021-04-02 14:00:00,영서 내륙형,4,14,2021-04-02,5,True,False,False,False,False,True
FE_00875_C02,FE_00875,2.0,matched_control,0,YS_0038,2021-04-13 14:00:00,영서 내륙형,4,14,2021-04-13,5,True,False,False,False,False,True
FE_00875_C03,FE_00875,3.0,matched_control,0,YS_0038,2021-04-14 14:00:00,영서 내륙형,4,14,2021-04-14,5,True,False,False,False,False,True
FE_00875_C04,FE_00875,4.0,matched_control,0,YS_0038,2021-04-16 14:00:00,영서 내륙형,4,14,2021-04-16,5,True,False,False,False,False,True
FE_00875_C05,FE_00875,5.0,matched_control,0,YS_0038,2021-04-26 14:00:00,영서 내륙형,4,14,2021-04-26,5,True,False,False,False,False,True
FE_00876_C01,FE_00876,1.0,matched_control,0,YS_0039,2020-04-03 15:00:00,고지·산간형,4,15,2020-04-03,5,True,False,False,False,False,True
FE_00876_C02,FE_00876,2.0,matched_control,0,YS_0039,2020-04-05 15:00:00,고지·산간형,4,15,2020-04-05,5,True,False,False,False,False,True
FE_00876_C03,FE_00876,3.0,matched_control,0,YS_0039,2020-04-09 15:00:00,고지·산간형,4,15,2020-04-09,5,True,False,False,False,False,True
FE_00876_C04,FE_00876,4.0,matched_control,0,YS_0039,2020-04-18 15:00:00,고지·산간형,4,15,2020-04-18,5,True,False,False,False,False,True
FE_00876_C05,FE_00876,5.0,matched_control,0,YS_0039,2020-04-25 15:00:00,고지·산간형,4,15,2020-04-25,5,True,False,False,False,False,True
FE_00877_C01,FE_00877,1.0,matched_control,0,YS_0039,2020-11-12 17:00:00,고지·산간형,11,17,2020-11-12,5,True,False,False,False,False,True
FE_00877_C02,FE_00877,2.0,matched_control,0,YS_0039,2020-11-13 17:00:00,고지·산간형,11,17,2020-11-13,5,True,False,False,False,False,True
FE_00877_C03,FE_00877,3.0,matched_control,0,YS_0039,2020-11-14 17:00:00,고지·산간형,11,17,2020-11-14,5,True,False,False,False,False,True
FE_00877_C04,FE_00877,4.0,matched_control,0,YS_0039,2020-11-22 17:00:00,고지·산간형,11,17,2020-11-22,5,True,False,False,False,False,True
FE_00877_C05,FE_00877,5.0,matched_control,0,YS_0039,2020-11-25 17:00:00,고지·산간형,11,17,2020-11-25,5,True,False,False,False,False,True
FE_00878_C01,FE_00878,1.0,matched_control,0,YS_0039,2020-11-09 17:00:00,고지·산간형,11,17,2020-11-09,5,True,False,False,False,False,True
FE_00878_C02,FE_00878,2.0,matched_control,0,YS_0039,2020-11-15 17:00:00,고지·산간형,11,17,2020-11-15,5,True,False,False,False,False,True
FE_00878_C03,FE_00878,3.0,matched_control,0,YS_0039,2020-11-19 17:00:00,고지·산간형,11,17,2020-11-19,5,True,False,False,False,False,True
FE_00878_C04,FE_00878,4.0,matched_control,0,YS_0039,2020-11-20 17:00:00,고지·산간형,11,17,2020-11-20,5,True,False,False,False,False,True
FE_00878_C05,FE_00878,5.0,matched_control,0,YS_0039,2020-11-27 17:00:00,고지·산간형,11,17,2020-11-27,5,True,False,False,False,False,True
FE_00879_C01,FE_00879,1.0,matched_control,0,YS_0039,2021-05-01 11:00:00,고지·산간형,5,11,2021-05-01,5,True,False,False,False,False,True
FE_00879_C02,FE_00879,2.0,matched_control,0,YS_0039,2021-05-05 11:00:00,고지·산간형,5,11,2021-05-05,5,True,False,False,False,False,True
FE_00879_C03,FE_00879,3.0,matched_control,0,YS_0039,2021-05-17 11:00:00,고지·산간형,5,11,2021-05-17,5,True,False,False,False,False,True
FE_00879_C04,FE_00879,4.0,matched_control,0,YS_0039,2021-05-23 11:00:00,고지·산간형,5,11,2021-05-23,5,True,False,False,False,False,True
FE_00879_C05,FE_00879,5.0,matched_control,0,YS_0039,2021-05-29 11:00:00,고지·산간형,5,11,2021-05-29,5,True,False,False,False,False,True
FE_00880_C01,FE_00880,1.0,matched_control,0,YS_0040,2020-07-01 19:00:00,영서 내륙형,7,19,2020-07-01,5,True,False,False,False,False,True
FE_00880_C02,FE_00880,2.0,matched_control,0,YS_0040,2020-07-02 19:00:00,영서 내륙형,7,19,2020-07-02,5,True,False,False,False,False,True
FE_00880_C03,FE_00880,3.0,matched_control,0,YS_0040,2020-07-04 19:00:00,영서 내륙형,7,19,2020-07-04,5,True,False,False,False,False,True
FE_00880_C04,FE_00880,4.0,matched_control,0,YS_0040,2020-07-27 19:00:00,영서 내륙형,7,19,2020-07-27,5,True,False,False,False,False,True
FE_00880_C05,FE_00880,5.0,matched_control,0,YS_0040,2020-07-29 19:00:00,영서 내륙형,7,19,2020-07-29,5,True,False,False,False,False,True
FE_00881_C01,FE_00881,1.0,matched_control,0,YS_0040,2021-02-06 09:00:00,영서 내륙형,2,9,2021-02-06,5,True,False,True,True,False,True
FE_00881_C02,FE_00881,2.0,matched_control,0,YS_0040,2021-02-14 09:00:00,영서 내륙형,2,9,2021-02-14,5,True,False,True,True,False,True
FE_00881_C03,FE_00881,3.0,matched_control,0,YS_0040,2021-02-19 09:00:00,영서 내륙형,2,9,2021-02-19,5,True,False,True,True,False,True
FE_00881_C04,FE_00881,4.0,matched_control,0,YS_0040,2021-02-21 09:00:00,영서 내륙형,2,9,2021-02-21,5,True,False,True,True,False,True
FE_00881_C05,FE_00881,5.0,matched_control,0,YS_0040,2021-02-23 09:00:00,영서 내륙형,2,9,2021-02-23,5,True,False,True,True,False,True
FE_00882_C01,FE_00882,1.0,matched_control,0,YS_0040,2021-02-09 10:00:00,영서 내륙형,2,10,2021-02-09,5,True,False,True,True,False,True
FE_00882_C02,FE_00882,2.0,matched_control,0,YS_0040,2021-02-10 10:00:00,영서 내륙형,2,10,2021-02-10,5,True,False,True,True,False,True
FE_00882_C03,FE_00882,3.0,matched_control,0,YS_0040,2021-02-12 10:00:00,영서 내륙형,2,10,2021-02-12,5,True,False,True,True,False,True
FE_00882_C04,FE_00882,4.0,matched_control,0,YS_0040,2021-02-16 10:00:00,영서 내륙형,2,10,2021-02-16,5,True,False,True,True,False,True
FE_00882_C05,FE_00882,5.0,matched_control,0,YS_0040,2021-02-20 10:00:00,영서 내륙형,2,10,2021-02-20,5,True,False,True,True,False,True
FE_00883_C01,FE_00883,1.0,matched_control,0,YS_0040,2021-02-07 10:00:00,영서 내륙형,2,10,2021-02-07,5,True,False,True,True,False,True
FE_00883_C02,FE_00883,2.0,matched_control,0,YS_0040,2021-02-13 10:00:00,영서 내륙형,2,10,2021-02-13,5,True,False,True,True,False,True
FE_00883_C03,FE_00883,3.0,matched_control,0,YS_0040,2021-02-14 10:00:00,영서 내륙형,2,10,2021-02-14,5,True,False,True,True,False,True
FE_00883_C04,FE_00883,4.0,matched_control,0,YS_0040,2021-02-15 10:00:00,영서 내륙형,2,10,2021-02-15,5,True,False,True,True,False,True
FE_00883_C05,FE_00883,5.0,matched_control,0,YS_0040,2021-02-19 10:00:00,영서 내륙형,2,10,2021-02-19,5,True,False,True,True,False,True
FE_00884_C01,FE_00884,1.0,matched_control,0,YS_0040,2021-02-07 11:00:00,영서 내륙형,2,11,2021-02-07,5,True,False,True,True,False,True
FE_00884_C02,FE_00884,2.0,matched_control,0,YS_0040,2021-02-09 11:00:00,영서 내륙형,2,11,2021-02-09,5,True,False,True,True,False,True
FE_00884_C03,FE_00884,3.0,matched_control,0,YS_0040,2021-02-11 11:00:00,영서 내륙형,2,11,2021-02-11,5,True,False,True,True,False,True
FE_00884_C04,FE_00884,4.0,matched_control,0,YS_0040,2021-02-13 11:00:00,영서 내륙형,2,11,2021-02-13,5,True,False,True,True,False,True
FE_00884_C05,FE_00884,5.0,matched_control,0,YS_0040,2021-02-20 11:00:00,영서 내륙형,2,11,2021-02-20,5,True,False,True,True,False,True
FE_00885_C01,FE_00885,1.0,matched_control,0,YS_0040,2021-02-09 12:00:00,영서 내륙형,2,12,2021-02-09,5,True,False,True,True,False,True
FE_00885_C02,FE_00885,2.0,matched_control,0,YS_0040,2021-02-12 12:00:00,영서 내륙형,2,12,2021-02-12,5,True,False,True,True,False,True
FE_00885_C03,FE_00885,3.0,matched_control,0,YS_0040,2021-02-16 12:00:00,영서 내륙형,2,12,2021-02-16,5,True,False,True,True,False,True
FE_00885_C04,FE_00885,4.0,matched_control,0,YS_0040,2021-02-20 12:00:00,영서 내륙형,2,12,2021-02-20,5,True,False,True,True,False,True
FE_00885_C05,FE_00885,5.0,matched_control,0,YS_0040,2021-02-21 12:00:00,영서 내륙형,2,12,2021-02-21,5,True,False,True,True,False,True
FE_00886_C01,FE_00886,1.0,matched_control,0,YS_0040,2021-02-09 10:00:00,영서 내륙형,2,10,2021-02-09,5,True,False,True,True,False,True
FE_00886_C02,FE_00886,2.0,matched_control,0,YS_0040,2021-02-13 10:00:00,영서 내륙형,2,10,2021-02-13,5,True,False,True,True,False,True
FE_00886_C03,FE_00886,3.0,matched_control,0,YS_0040,2021-02-18 10:00:00,영서 내륙형,2,10,2021-02-18,5,True,False,True,True,False,True
FE_00886_C04,FE_00886,4.0,matched_control,0,YS_0040,2021-02-20 10:00:00,영서 내륙형,2,10,2021-02-20,5,True,False,True,True,False,True
FE_00886_C05,FE_00886,5.0,matched_control,0,YS_0040,2021-02-22 10:00:00,영서 내륙형,2,10,2021-02-22,5,True,False,True,True,False,True
FE_00887_C01,FE_00887,1.0,matched_control,0,YS_0040,2021-03-05 15:00:00,영서 내륙형,3,15,2021-03-05,5,True,False,False,False,False,True
FE_00887_C02,FE_00887,2.0,matched_control,0,YS_0040,2021-03-15 15:00:00,영서 내륙형,3,15,2021-03-15,5,True,False,False,False,False,True
FE_00887_C03,FE_00887,3.0,matched_control,0,YS_0040,2021-03-16 15:00:00,영서 내륙형,3,15,2021-03-16,5,True,False,False,False,False,True
FE_00887_C04,FE_00887,4.0,matched_control,0,YS_0040,2021-03-24 15:00:00,영서 내륙형,3,15,2021-03-24,5,True,False,False,False,False,True
FE_00887_C05,FE_00887,5.0,matched_control,0,YS_0040,2021-03-31 15:00:00,영서 내륙형,3,15,2021-03-31,5,True,False,False,False,False,True
FE_00888_C01,FE_00888,1.0,matched_control,0,YS_0040,2021-04-04 11:00:00,영서 내륙형,4,11,2021-04-04,5,True,False,False,False,False,True
FE_00888_C02,FE_00888,2.0,matched_control,0,YS_0040,2021-04-12 11:00:00,영서 내륙형,4,11,2021-04-12,5,True,False,False,False,False,True
FE_00888_C03,FE_00888,3.0,matched_control,0,YS_0040,2021-04-19 11:00:00,영서 내륙형,4,11,2021-04-19,5,True,False,False,False,False,True
FE_00888_C04,FE_00888,4.0,matched_control,0,YS_0040,2021-04-22 11:00:00,영서 내륙형,4,11,2021-04-22,5,True,False,False,False,False,True
FE_00888_C05,FE_00888,5.0,matched_control,0,YS_0040,2021-04-23 11:00:00,영서 내륙형,4,11,2021-04-23,5,True,False,False,False,False,True
FE_00889_C01,FE_00889,1.0,matched_control,0,YS_0041,2021-02-06 13:00:00,고지·산간형,2,13,2021-02-06,5,True,False,True,True,False,True
FE_00889_C02,FE_00889,2.0,matched_control,0,YS_0041,2021-02-07 13:00:00,고지·산간형,2,13,2021-02-07,5,True,False,True,True,False,True
FE_00889_C03,FE_00889,3.0,matched_control,0,YS_0041,2021-02-08 13:00:00,고지·산간형,2,13,2021-02-08,5,True,False,True,True,False,True
FE_00889_C04,FE_00889,4.0,matched_control,0,YS_0041,2021-02-21 13:00:00,고지·산간형,2,13,2021-02-21,5,True,False,True,True,False,True
FE_00889_C05,FE_00889,5.0,matched_control,0,YS_0041,2021-02-23 13:00:00,고지·산간형,2,13,2021-02-23,5,True,False,True,True,False,True
FE_00890_C01,FE_00890,1.0,matched_control,0,YS_0042,2020-04-03 08:00:00,영서 내륙형,4,8,2020-04-03,5,True,False,False,False,False,True
FE_00890_C02,FE_00890,2.0,matched_control,0,YS_0042,2020-04-10 08:00:00,영서 내륙형,4,8,2020-04-10,5,True,False,False,False,False,True
FE_00890_C03,FE_00890,3.0,matched_control,0,YS_0042,2020-04-22 08:00:00,영서 내륙형,4,8,2020-04-22,5,True,False,False,False,False,True
FE_00890_C04,FE_00890,4.0,matched_control,0,YS_0042,2020-04-25 08:00:00,영서 내륙형,4,8,2020-04-25,5,True,False,False,False,False,True
FE_00890_C05,FE_00890,5.0,matched_control,0,YS_0042,2020-04-27 08:00:00,영서 내륙형,4,8,2020-04-27,5,True,False,False,False,False,True
FE_00891_C01,FE_00891,1.0,matched_control,0,YS_0042,2020-04-03 08:00:00,영서 내륙형,4,8,2020-04-03,5,True,False,False,False,False,True
FE_00891_C02,FE_00891,2.0,matched_control,0,YS_0042,2020-04-09 08:00:00,영서 내륙형,4,8,2020-04-09,5,True,False,False,False,False,True
FE_00891_C03,FE_00891,3.0,matched_control,0,YS_0042,2020-04-18 08:00:00,영서 내륙형,4,8,2020-04-18,5,True,False,False,False,False,True
FE_00891_C04,FE_00891,4.0,matched_control,0,YS_0042,2020-04-21 08:00:00,영서 내륙형,4,8,2020-04-21,5,True,False,False,False,False,True
FE_00891_C05,FE_00891,5.0,matched_control,0,YS_0042,2020-04-23 08:00:00,영서 내륙형,4,8,2020-04-23,5,True,False,False,False,False,True
FE_00892_C01,FE_00892,1.0,matched_control,0,YS_0042,2021-02-11 11:00:00,영서 내륙형,2,11,2021-02-11,5,True,False,True,True,False,True
FE_00892_C02,FE_00892,2.0,matched_control,0,YS_0042,2021-02-15 11:00:00,영서 내륙형,2,11,2021-02-15,5,True,False,True,True,False,True
FE_00892_C03,FE_00892,3.0,matched_control,0,YS_0042,2021-02-23 11:00:00,영서 내륙형,2,11,2021-02-23,5,True,False,True,True,False,True
FE_00892_C04,FE_00892,4.0,matched_control,0,YS_0042,2021-02-25 11:00:00,영서 내륙형,2,11,2021-02-25,5,True,False,True,True,False,True
FE_00892_C05,FE_00892,5.0,matched_control,0,YS_0042,2021-02-27 11:00:00,영서 내륙형,2,11,2021-02-27,5,True,False,True,True,False,True
FE_00893_C01,FE_00893,1.0,matched_control,0,YS_0042,2021-02-10 14:00:00,영서 내륙형,2,14,2021-02-10,5,True,False,True,True,False,True
FE_00893_C02,FE_00893,2.0,matched_control,0,YS_0042,2021-02-14 14:00:00,영서 내륙형,2,14,2021-02-14,5,True,False,True,True,False,True
FE_00893_C03,FE_00893,3.0,matched_control,0,YS_0042,2021-02-15 14:00:00,영서 내륙형,2,14,2021-02-15,5,True,False,True,True,False,True
FE_00893_C04,FE_00893,4.0,matched_control,0,YS_0042,2021-02-16 14:00:00,영서 내륙형,2,14,2021-02-16,5,True,False,True,True,False,True
FE_00893_C05,FE_00893,5.0,matched_control,0,YS_0042,2021-02-26 14:00:00,영서 내륙형,2,14,2021-02-26,5,True,False,True,True,False,True
FE_00894_C01,FE_00894,1.0,matched_control,0,YS_0042,2021-02-14 17:00:00,영서 내륙형,2,17,2021-02-14,5,True,False,True,True,False,True
FE_00894_C02,FE_00894,2.0,matched_control,0,YS_0042,2021-02-16 17:00:00,영서 내륙형,2,17,2021-02-16,5,True,False,True,True,False,True
FE_00894_C03,FE_00894,3.0,matched_control,0,YS_0042,2021-02-23 17:00:00,영서 내륙형,2,17,2021-02-23,5,True,False,True,True,False,True
FE_00894_C04,FE_00894,4.0,matched_control,0,YS_0042,2021-02-26 17:00:00,영서 내륙형,2,17,2021-02-26,5,True,False,True,True,False,True
FE_00894_C05,FE_00894,5.0,matched_control,0,YS_0042,2021-02-27 17:00:00,영서 내륙형,2,17,2021-02-27,5,True,False,True,True,False,True
