기상셀ID,기준시각,events_per_exposure,fire_ids,first_latitude,first_longitude,climate_type,month,hour
YD_0001,2020-01-01 12:00:00,1,F_007615,37.76145081394594,128.84112487217868,영동 해안형,1,12
YD_0001,2020-01-13 11:00:00,1,F_010705,37.6961730745053,128.88738577569748,영동 해안형,1,11
YD_0001,2020-02-08 12:00:00,1,F_007649,37.74971696920339,128.85750035452267,영동 해안형,2,12
YD_0001,2020-03-24 11:00:00,1,F_010804,37.69804445205297,128.89259175436595,영동 해안형,3,11
YD_0001,2020-03-26 18:00:00,1,F_010816,37.71916022921628,128.88360288518786,영동 해안형,3,18
YD_0001,2020-04-04 18:00:00,1,F_010840,37.76464074485105,128.8450962184453,영동 해안형,4,18
YD_0001,2020-04-11 13:00:00,1,F_010873,37.757438082394565,128.92424053694697,영동 해안형,4,13
YD_0001,2020-06-04 17:00:00,1,F_010948,37.72353632408701,128.86731418856328,영동 해안형,6,17
YD_0001,2020-06-17 20:00:00,1,F_010968,37.77236211261898,128.8842939738192,영동 해안형,6,20
YD_0001,2020-11-19 15:00:00,1,F_011063,37.72309903100496,128.9241794265133,영동 해안형,11,15
YD_0001,2020-11-30 11:00:00,1,F_011066,37.74017581157049,128.90664161785884,영동 해안형,11,11
YD_0001,2020-12-10 10:00:00,1,F_008641,37.774629999770696,128.89574700054894,영동 해안형,12,10
YD_0001,2020-12-15 09:00:00,1,F_008698,37.751766000330726,128.8750889999527,영동 해안형,12,9
YD_0001,2020-12-18 11:00:00,2,F_008715|F_011083,37.74705000009358,128.9161699997779,영동 해안형,12,11
YD_0001,2021-01-15 12:00:00,1,F_008744,37.72124659135982,128.90398402899152,영동 해안형,1,12
YD_0001,2021-01-28 13:00:00,1,F_008799,37.77503262978534,128.8953347905502,영동 해안형,1,13
YD_0001,2021-01-29 14:00:00,1,F_008841,37.7687730004003,128.90061400026823,영동 해안형,1,14
YD_0001,2021-01-29 19:00:00,1,F_008847,37.76301999997088,128.8792230003263,영동 해안형,1,19
YD_0001,2021-02-01 11:00:00,1,F_008905,37.77518299963092,128.88971899951594,영동 해안형,2,11
YD_0001,2021-02-01 13:00:00,1,F_009141,37.72800599963462,128.95426300008307,영동 해안형,2,13
YD_0001,2021-02-01 14:00:00,1,F_009245,37.77627099992723,128.89407500033803,영동 해안형,2,14
YD_0001,2021-02-02 08:00:00,1,F_009284,37.74811899988919,128.8835479999442,영동 해안형,2,8
YD_0001,2021-02-02 16:00:00,1,F_009471,37.72760000038468,128.95353300056237,영동 해안형,2,16
YD_0001,2021-02-02 17:00:00,1,F_009472,37.76554300010643,128.8738919999404,영동 해안형,2,17
YD_0001,2021-02-03 09:00:00,1,F_009520,37.72807000032736,128.95430700003973,영동 해안형,2,9
YD_0001,2021-02-05 14:00:00,1,F_009985,37.77290499995125,128.88067000030023,영동 해안형,2,14
YD_0001,2021-02-07 10:00:00,2,F_010054|F_010055,37.76534100022021,128.86337399964015,영동 해안형,2,10
YD_0001,2021-02-11 18:00:00,1,F_010095,37.73332800014053,128.86171899947388,영동 해안형,2,18
YD_0001,2021-02-13 13:00:00,1,F_010126,37.70105400012704,128.8659419996009,영동 해안형,2,13
YD_0001,2021-02-13 14:00:00,1,F_010129,37.72804100007147,128.954314999918,영동 해안형,2,14
YD_0001,2021-02-15 13:00:00,1,F_010154,37.691138000148776,128.9077319999706,영동 해안형,2,13
YD_0001,2021-02-15 14:00:00,1,F_010147,37.691123000218,128.90767599967594,영동 해안형,2,14
YD_0001,2021-02-18 15:00:00,2,F_010192|F_010196,37.733547000377335,128.8435059997643,영동 해안형,2,15
YD_0001,2021-02-18 16:00:00,1,F_010198,37.736407000133184,128.84303999985568,영동 해안형,2,16
YD_0001,2021-02-18 17:00:00,1,F_010193,37.73582155075973,128.8434584244602,영동 해안형,2,17
YD_0001,2021-02-22 17:00:00,1,F_010248,37.74639400017227,128.88004399945316,영동 해안형,2,17
YD_0001,2021-02-22 18:00:00,1,F_010242,37.74639400017227,128.88004399945316,영동 해안형,2,18
YD_0001,2021-02-24 18:00:00,1,F_010267,37.73796300043762,128.872196000537,영동 해안형,2,18
YD_0001,2021-02-24 20:00:00,1,F_010263,37.74840500016391,128.88510100040307,영동 해안형,2,20
YD_0001,2021-03-30 16:00:00,2,F_010399|F_010401,37.69399900028456,128.93593600007392,영동 해안형,3,16
YD_0001,2021-04-22 11:00:00,1,F_010547,37.768365999780784,128.89365100021718,영동 해안형,4,11
YD_0001,2021-04-23 13:00:00,1,F_010557,37.72746299997995,128.95391700002872,영동 해안형,4,13
YD_0001,2021-05-06 14:00:00,1,F_010622,37.76379400042404,128.84916600003498,영동 해안형,5,14
YD_0002,2020-01-25 09:00:00,1,F_010716,38.22568437894875,128.54879001635803,영동 해안형,1,9
YD_0002,2020-03-05 16:00:00,1,F_007667,38.23778099983328,128.5440300004796,영동 해안형,3,16
YD_0002,2020-05-01 20:00:00,2,F_007788|F_010915,38.27570497406472,128.48309692899193,영동 해안형,5,20
YD_0002,2020-05-01 21:00:00,1,F_010922,38.31508237296786,128.53496923797815,영동 해안형,5,21
YD_0002,2021-01-06 13:00:00,1,F_011099,38.265030899742975,128.5447694360519,영동 해안형,1,13
YD_0002,2021-01-29 15:00:00,1,F_008839,38.31652599975691,128.51957899971373,영동 해안형,1,15
YD_0002,2021-01-30 09:00:00,1,F_008857,38.231924000089045,128.54990300032404,영동 해안형,1,9
YD_0002,2021-02-06 15:00:00,1,F_010045,38.22745400034589,128.57555599972343,영동 해안형,2,15
YD_0002,2021-02-27 09:00:00,1,F_010286,38.25804100000904,128.52850599965151,영동 해안형,2,9
YD_0002,2021-02-27 14:00:00,1,F_010284,38.290771999983846,128.54446600009237,영동 해안형,2,14
YD_0002,2021-03-13 16:00:00,1,F_010340,38.25845899956525,128.5281550003141,영동 해안형,3,16
YD_0002,2021-03-14 14:00:00,1,F_010346,38.27417500031942,128.51633300014657,영동 해안형,3,14
YD_0002,2021-03-27 09:00:00,1,F_010385,38.25579699981922,128.52184100049445,영동 해안형,3,9
YD_0002,2021-04-24 09:00:00,2,F_010565|F_010566,38.31192399986151,128.53910299990306,영동 해안형,4,9
YD_0002,2021-05-08 15:00:00,1,F_010636,38.27118100018873,128.45865700024797,영동 해안형,5,15
YD_0003,2020-01-31 14:00:00,1,F_007636,37.49499599995463,129.10999799984603,영동 해안형,1,14
YD_0003,2020-02-01 19:00:00,1,F_007641,37.48555499976337,129.1108129999293,영동 해안형,2,19
YD_0003,2020-02-07 17:00:00,1,F_007647,37.526184999778245,129.11317299998535,영동 해안형,2,17
YD_0003,2020-03-26 05:00:00,1,F_010819,37.54090616773053,129.10543157797542,영동 해안형,3,5
YD_0003,2020-06-23 20:00:00,1,F_007817,37.52284629999673,129.11531539969445,영동 해안형,6,20
YD_0003,2020-10-14 09:00:00,1,F_007856,37.516289000325216,129.1036830004705,영동 해안형,10,9
YD_0003,2020-10-14 10:00:00,1,F_007869,37.51623899963268,129.1036379994475,영동 해안형,10,10
YD_0003,2020-10-14 11:00:00,1,F_007862,37.516216000034525,129.10365300049062,영동 해안형,10,11
YD_0003,2020-10-14 14:00:00,1,F_007863,37.5160870001601,129.1036219999796,영동 해안형,10,14
YD_0003,2020-10-14 15:00:00,1,F_007864,37.51631900024611,129.10360699958406,영동 해안형,10,15
YD_0003,2020-10-15 09:00:00,1,F_007905,37.51613199967013,129.10365300044802,영동 해안형,10,9
YD_0003,2020-10-15 10:00:00,1,F_007907,37.516196999557394,129.10359199977813,영동 해안형,10,10
YD_0003,2020-10-15 11:00:00,1,F_007908,37.51623499986508,129.10362199959522,영동 해안형,10,11
YD_0003,2020-10-15 13:00:00,1,F_007910,37.51615100044482,129.10357699963703,영동 해안형,10,13
YD_0003,2020-10-15 14:00:00,1,F_007911,37.51613599974201,129.10356099970167,영동 해안형,10,14
YD_0003,2020-10-15 15:00:00,1,F_007942,37.5161059998881,129.10360700046363,영동 해안형,10,15
YD_0003,2020-10-15 16:00:00,1,F_007932,37.516276999956006,129.103638000407,영동 해안형,10,16
YD_0003,2020-10-16 09:00:00,1,F_008003,37.5161970003233,129.1036530000172,영동 해안형,10,9
YD_0003,2020-10-16 10:00:00,1,F_008004,37.51624700030327,129.10362199960497,영동 해안형,10,10
YD_0003,2020-10-16 14:00:00,1,F_008005,37.516269999761,129.10365299994322,영동 해안형,10,14
YD_0003,2020-10-16 15:00:00,1,F_008007,37.51619699966097,129.10353099955725,영동 해안형,10,15
YD_0003,2020-10-16 16:00:00,1,F_008020,37.51660900004309,129.10345500035555,영동 해안형,10,16
YD_0003,2020-10-19 08:00:00,1,F_008060,37.51665899956177,129.1036829998672,영동 해안형,10,8
YD_0003,2020-10-19 09:00:00,1,F_008061,37.51624700017639,129.1036679998564,영동 해안형,10,9
YD_0003,2020-10-19 10:00:00,1,F_008063,37.516196999557394,129.10359199977813,영동 해안형,10,10
YD_0003,2020-10-19 13:00:00,1,F_008093,37.51623499996951,129.10356100047505,영동 해안형,10,13
YD_0003,2020-10-19 14:00:00,1,F_008064,37.51602199989853,129.10398900001346,영동 해안형,10,14
YD_0003,2020-10-30 18:00:00,1,F_008593,37.47852799975819,129.1290949996976,영동 해안형,10,18
YD_0003,2020-11-02 08:00:00,1,F_008597,37.50525300012288,129.0988610004688,영동 해안형,11,8
YD_0003,2020-12-15 10:00:00,2,F_008689|F_008701,37.52462999988384,129.113666000121,영동 해안형,12,10
YD_0003,2021-01-17 15:00:00,2,F_008746|F_008748,37.53619629676052,129.08249317265646,영동 해안형,1,15
YD_0003,2021-01-29 12:00:00,2,F_008818|F_008828,37.48112299965116,129.12184600015317,영동 해안형,1,12
YD_0003,2021-02-02 13:00:00,1,F_009464,37.4811899998741,129.12759899992392,영동 해안형,2,13
YD_0003,2021-02-03 10:00:00,26,F_009533|F_009534|F_009540|F_009547|F_009549|F_009556|F_009587|F_009590|F_009595|F_009600|F_009608|F_009613|F_009623|F_009627|F_009635|F_009636|F_009637|F_009639|F_009683|F_009688|F_009697|F_009726|F_009731|F_009741|F_009743|F_009839,37.55318300024805,129.1092790004559,영동 해안형,2,10
YD_0003,2021-02-03 11:00:00,27,F_009559|F_009568|F_009569|F_009572|F_009575|F_009578|F_009651|F_009654|F_009655|F_009656|F_009669|F_009670|F_009789|F_009790|F_009791|F_009793|F_009805|F_009807|F_009808|F_009809|F_009812|F_009818|F_009841|F_009857|F_009898|F_009900|F_009902,37.49315700035809,129.0993389996671,영동 해안형,2,11
YD_0003,2021-02-09 10:00:00,1,F_010081,37.47388799994874,129.12625200033696,영동 해안형,2,10
YD_0003,2021-02-13 12:00:00,1,F_010124,37.48997000029855,129.10204599954469,영동 해안형,2,12
YD_0003,2021-02-17 17:00:00,1,F_010188,37.521589999761495,129.1190889995198,영동 해안형,2,17
YD_0003,2021-02-27 10:00:00,1,F_010285,37.47378700043988,129.09683600031246,영동 해안형,2,10
YD_0003,2021-04-01 16:00:00,1,F_010427,37.50962600026462,129.11850499954718,영동 해안형,4,16
YD_0004,2020-01-30 14:00:00,1,F_007634,38.14991599990977,128.60769500050438,영동 해안형,1,14
YD_0004,2020-05-01 23:00:00,1,F_007789,38.11927529990832,128.60330799997732,영동 해안형,5,23
YD_0004,2020-10-25 15:00:00,1,F_011020,38.1587036727786,128.56611671607607,영동 해안형,10,15
YD_0004,2020-10-27 06:00:00,1,F_011024,38.13610627533416,128.61698052028646,영동 해안형,10,6
YD_0004,2020-11-08 18:00:00,1,F_008606,38.13838104876182,128.61270797181135,영동 해안형,11,18
YD_0004,2020-11-23 10:00:00,1,F_011064,38.1099801636452,128.56526940861178,영동 해안형,11,10
YD_0004,2021-01-25 16:00:00,1,F_008766,38.12363600033782,128.5683310003549,영동 해안형,1,16
YD_0004,2021-01-26 09:00:00,1,F_008791,38.12067900013722,128.62829200001642,영동 해안형,1,9
YD_0004,2021-02-01 13:00:00,19,F_008919|F_008920|F_008935|F_008943|F_008949|F_008957|F_008958|F_008960|F_008966|F_008975|F_008981|F_009039|F_009049|F_009089|F_009166|F_009167|F_009169|F_009235|F_009240,38.13504500032569,128.5732590004684,영동 해안형,2,13
YD_0004,2021-02-06 08:00:00,1,F_010046,38.12890099981775,128.62086399946065,영동 해안형,2,8
YD_0004,2021-02-07 08:00:00,1,F_010053,38.14631499991869,128.60000399946162,영동 해안형,2,8
YD_0004,2021-03-26 08:00:00,1,F_010382,38.12538099982245,128.58971399943349,영동 해안형,3,8
YD_0004,2021-04-09 05:00:00,1,F_011198,38.15246789798864,128.58506881561405,영동 해안형,4,5
YD_0005,2020-02-03 09:00:00,1,F_007645,38.37689600031011,128.4648130000525,영동 해안형,2,9
YD_0005,2020-02-12 07:00:00,1,F_010745,38.31443898250363,128.5088875997403,영동 해안형,2,7
YD_0005,2020-03-28 19:00:00,1,F_010826,38.37542724334699,128.42804994695445,영동 해안형,3,19
YD_0005,2020-04-10 12:00:00,1,F_010867,38.327449998757686,128.44350636919373,영동 해안형,4,12
YD_0005,2020-11-18 13:00:00,1,F_008612,38.40418480927776,128.43152868575507,영동 해안형,11,13
YD_0005,2020-12-06 22:00:00,1,F_008623,38.349259901845066,128.4649622326733,영동 해안형,12,22
YD_0005,2020-12-15 14:00:00,1,F_008694,38.38179099978397,128.46779299976015,영동 해안형,12,14
YD_0005,2021-01-25 21:00:00,1,F_008770,38.38233400024399,128.46773399956533,영동 해안형,1,21
YD_0005,2021-01-29 14:00:00,1,F_008821,38.436246000262415,128.45261000005857,영동 해안형,1,14
YD_0005,2021-01-29 15:00:00,3,F_008822|F_008823|F_008824,38.37831400002052,128.46676299974428,영동 해안형,1,15
YD_0005,2021-01-29 23:00:00,1,F_008834,38.37896799989116,128.4426630003545,영동 해안형,1,23
YD_0005,2021-01-30 12:00:00,1,F_008859,38.37916099957562,128.44242899993972,영동 해안형,1,12
YD_0005,2021-01-30 13:00:00,1,F_008860,38.37916099957562,128.44242899993972,영동 해안형,1,13
YD_0005,2021-02-01 10:00:00,2,F_008898|F_009263,38.37695699962305,128.47752500047483,영동 해안형,2,10
YD_0005,2021-02-02 11:00:00,1,F_009348,38.37898800024493,128.44245700047455,영동 해안형,2,11
YD_0005,2021-02-11 17:00:00,1,F_010105,38.37082600006542,128.41369799994726,영동 해안형,2,17
YD_0005,2021-02-11 18:00:00,1,F_011117,38.372947143110494,128.4488382985026,영동 해안형,2,18
YD_0005,2021-02-13 16:00:00,1,F_010128,38.41100299996901,128.42478900041647,영동 해안형,2,16
YD_0005,2021-02-14 14:00:00,1,F_010136,38.34954600009285,128.50962399954733,영동 해안형,2,14
YD_0005,2021-02-18 11:00:00,1,F_010191,38.38916300025959,128.48723800036373,영동 해안형,2,11
YD_0005,2021-02-20 12:00:00,1,F_010223,38.401131000317385,128.47801599977828,영동 해안형,2,12
YD_0005,2021-02-21 08:00:00,1,F_010239,38.33537899956536,128.3809090002197,영동 해안형,2,8
YD_0005,2021-02-21 16:00:00,1,F_010237,38.39218999987874,128.48146100035555,영동 해안형,2,16
YD_0005,2021-02-25 11:00:00,1,F_010271,38.376920999774974,128.4219379996016,영동 해안형,2,11
YD_0005,2021-02-25 15:00:00,1,F_010273,38.376920999774974,128.4219379996016,영동 해안형,2,15
YD_0005,2021-03-19 11:00:00,2,F_010360|F_010361,38.29762423563117,128.44714450968766,영동 해안형,3,11
YD_0005,2021-03-26 22:00:00,1,F_010381,38.35583799958079,128.406439999665,영동 해안형,3,22
YD_0005,2021-04-02 08:00:00,1,F_010432,38.34797599973536,128.4648169995498,영동 해안형,4,8
YD_0005,2021-04-20 17:00:00,2,F_010538|F_011216,38.35422399989546,128.4015979998994,영동 해안형,4,17
YD_0005,2021-04-27 16:00:00,1,F_010584,38.42865199971563,128.4498649994655,영동 해안형,4,16
YD_0005,2021-05-20 08:00:00,1,F_010690,38.37065499970778,128.4165810001061,영동 해안형,5,8
YD_0006,2020-01-03 11:00:00,1,F_010697,37.77582745543086,128.86750552504043,영동 해안형,1,11
YD_0006,2020-02-24 17:00:00,1,F_007665,37.76801800031846,128.84421800026254,영동 해안형,2,17
YD_0006,2020-03-15 14:00:00,2,F_007677|F_007678,37.78572599976422,128.8583850001364,영동 해안형,3,14
YD_0006,2020-06-22 12:00:00,1,F_010975,37.83812446520967,128.86213529423813,영동 해안형,6,12
YD_0006,2020-12-24 16:00:00,1,F_008717,37.78683599956865,128.85499500006486,영동 해안형,12,16
YD_0006,2021-02-03 12:00:00,1,F_009659,37.79877900044645,128.89043700003347,영동 해안형,2,12
YD_0006,2021-02-03 16:00:00,1,F_009664,37.81026000038585,128.88421400022276,영동 해안형,2,16
YD_0006,2021-02-11 09:00:00,1,F_010102,37.78411899990498,128.8807370001357,영동 해안형,2,9
YD_0006,2021-03-14 12:00:00,1,F_010348,37.81699299959737,128.85107499986572,영동 해안형,3,12
YD_0006,2021-03-17 13:00:00,1,F_010354,37.78663500030129,128.8461450004896,영동 해안형,3,13
YD_0006,2021-03-27 17:00:00,1,F_010393,37.81048500004608,128.8386090001766,영동 해안형,3,17
YD_0006,2021-04-07 20:00:00,1,F_010458,37.82676999996184,128.8466370003824,영동 해안형,4,20
YD_0006,2021-04-14 13:00:00,1,F_010487,37.79521400035742,128.88658800036498,영동 해안형,4,13
YD_0007,2020-02-08 08:00:00,1,F_007648,37.75964499956402,128.93066499988595,영동 해안형,2,8
YD_0007,2020-02-23 07:00:00,1,F_010750,37.79834248873562,128.8938318014716,영동 해안형,2,7
YD_0007,2020-03-15 14:00:00,1,F_007676,37.79207300007539,128.90782300004727,영동 해안형,3,14
YD_0007,2020-04-01 14:00:00,1,F_007710,37.7962409999174,128.8912530001123,영동 해안형,4,14
YD_0007,2020-05-01 02:00:00,1,F_010916,37.78465082343962,128.91216536531968,영동 해안형,5,2
YD_0007,2021-02-03 17:00:00,1,F_009586,37.8021949998032,128.8996169998458,영동 해안형,2,17
YD_0008,2020-03-26 11:00:00,3,F_007699|F_007700|F_010823,37.94050599977486,128.7046879996053,영동 해안형,3,11
YD_0008,2020-11-24 14:00:00,1,F_008613,37.92603800042004,128.7456829996734,영동 해안형,11,14
YD_0008,2020-12-16 09:00:00,2,F_008708|F_008709,37.944443417150254,128.75470278826032,영동 해안형,12,9
YD_0008,2021-01-16 12:00:00,1,F_011105,37.89972412591163,128.7877343630291,영동 해안형,1,12
YD_0008,2021-02-01 11:00:00,1,F_008917,37.93863800000352,128.75959599979188,영동 해안형,2,11
YD_0008,2021-02-01 12:00:00,2,F_009033|F_009253,37.96912999985658,128.74884299947024,영동 해안형,2,12
YD_0008,2021-02-01 13:00:00,20,F_008928|F_008929|F_008942|F_008945|F_008956|F_008965|F_008967|F_008985|F_008994|F_008998|F_009035|F_009041|F_009046|F_009052|F_009058|F_009063|F_009090|F_009092|F_009168|F_009184,37.9233400000601,128.7832030001215,영동 해안형,2,13
YD_0008,2021-02-01 14:00:00,2,F_009000|F_009246,37.94569700022531,128.75931199998152,영동 해안형,2,14
YD_0008,2021-02-02 14:00:00,1,F_009351,37.88415699975173,128.79164400032218,영동 해안형,2,14
YD_0008,2021-02-20 08:00:00,1,F_010211,37.895522000224965,128.83037299945804,영동 해안형,2,8
YD_0008,2021-02-24 12:00:00,1,F_010268,37.96831000036694,128.75936899959257,영동 해안형,2,12
YD_0008,2021-03-14 14:00:00,1,F_011170,37.95228971030506,128.76733549165817,영동 해안형,3,14
YD_0008,2021-04-01 18:00:00,1,F_010431,37.88117500032173,128.76993299944652,영동 해안형,4,18
YD_0009,2020-03-21 14:00:00,1,F_010795,38.45367501709119,128.41732251710008,영동 해안형,3,14
YD_0009,2020-03-21 15:00:00,1,F_007695,38.45441295949154,128.41723055559942,영동 해안형,3,15
YD_0009,2020-03-21 17:00:00,1,F_007694,38.43686317116885,128.41905519525508,영동 해안형,3,17
YD_0009,2020-10-25 11:00:00,1,F_011019,38.51210155865215,128.3992525617093,영동 해안형,10,11
YD_0009,2020-11-30 11:00:00,1,F_011067,38.48648726341956,128.39436759630394,영동 해안형,11,11
YD_0009,2021-01-28 15:00:00,1,F_008811,38.49453700033617,128.42748600020542,영동 해안형,1,15
YD_0009,2021-01-29 19:00:00,1,F_008825,38.44989299975572,128.45998699958105,영동 해안형,1,19
YD_0009,2021-01-29 21:00:00,1,F_008833,38.447446999732215,128.45335600005495,영동 해안형,1,21
YD_0009,2021-01-30 06:00:00,1,F_008861,38.44850799977833,128.456493999862,영동 해안형,1,6
YD_0009,2021-01-30 07:00:00,1,F_008862,38.44641900005018,128.45547500038066,영동 해안형,1,7
YD_0009,2021-03-11 14:00:00,1,F_010323,38.448090999612766,128.45601100052363,영동 해안형,3,14
YD_0009,2021-03-19 12:00:00,1,F_010359,38.49996800035327,128.42101900014964,영동 해안형,3,12
YD_0009,2021-04-25 10:00:00,1,F_010575,38.455277999622304,128.3918830004252,영동 해안형,4,10
