fire_exposure_id,FFMC,DMC,DC,ISI,BUI,FWI,FFMC_10일평균,Indexed_FFMC,FFMC_논문식_발생확률,기상셀ID,기준시각,기후지형유형,month,hour,date,season
FE_00925,2.635427317678463,-0.08032373505000123,-0.2661200000000008,1.3152950656575184,-0.02921659004788779,2.655748296230554,1.88343391756041,0.0,0.0,YS_0049,2021-02-15 11:00:00,고지·산간형,2,11,2021-02-15,겨울(12-2월)
FE_00926,12.349230226106428,1.6460512809048282,0.35228238737611406,-0.37022984625379163,1.4712623078630997,-0.48459093978335144,2.68704370190099,-0.20000000000000018,-0.014277736951079145,YS_0049,2021-03-30 13:00:00,고지·산간형,3,13,2021-03-30,봄(3-5월)
FE_00927,24.33993955479906,10.113506201304082,16.96758473005913,6.240399165451972,9.582098049264326,10.049584569221016,3.8374785653356582,-0.20000000000000018,-0.019646851584796177,YS_0049,2021-05-08 10:00:00,고지·산간형,5,10,2021-05-08,봄(3-5월)
FE_00928,34.09850300946643,8.736386567810877,9.787707970339724,6.74342507051349,8.028697573196187,10.424696505953033,1.1909046172480515,-0.3999999999999999,-0.03929370316959224,YS_0049,2021-05-08 11:00:00,고지·산간형,5,11,2021-05-08,봄(3-5월)
FE_00929,40.93986087973185,20.65401795126675,39.96619857221583,7.203519037378269,20.265815225056144,14.427158445518486,13.069183758829084,1.2000000000000002,0.107142880241343,YS_0049,2021-05-13 15:00:00,고지·산간형,5,15,2021-05-13,봄(3-5월)
FE_00930,41.77258149984619,22.47848910900828,46.17887431462152,7.292907658407889,22.181160701979085,14.633732000938362,13.382864663497642,1.0,0.08749602865654682,YS_0049,2021-05-13 16:00:00,고지·산간형,5,16,2021-05-13,봄(3-5월)
FE_00931,-5.069181367319558,11.31219524898243,21.81911261614789,-3.5419453632649707,11.544002580848135,-3.2733710937830427,7.107271128373284,0.7999999999999998,0.06784917707175064,YS_0050,2020-03-28 19:00:00,영서 내륙형,3,19,2020-03-28,봄(3-5월)
FE_00932,-0.6472383380742457,-1.1938018852843477,-29.65255148249245,-1.4137617468007457,-2.712683817589948,-1.974281073394863,2.052588710121128,0.20000000000000018,0.016962294267937605,YS_0050,2020-04-03 14:00:00,영서 내륙형,4,14,2020-04-03,봄(3-5월)
FE_00933,5.305453805177422,4.669254966436487,-24.72124776286899,-0.3650018412672118,1.6927057446336242,0.4228026246765282,4.213165594984105,0.6000000000000001,0.05088688280381304,YS_0050,2020-04-03 15:00:00,영서 내륙형,4,15,2020-04-03,봄(3-5월)
FE_00934,3.2520000668832267,15.087501988158095,-10.708607762868994,0.43476577784511505,13.199990984558426,3.6873058234756364,6.739886902918343,0.20000000000000018,0.016962294267937605,YS_0050,2020-04-10 18:00:00,영서 내륙형,4,18,2020-04-10,봄(3-5월)
FE_00935,4.629664190405393,-21.457010470860006,-81.53384358245182,2.798282297979121,-24.390447226035583,3.264689417649123,1.205162024348624,0.0,0.0,YS_0050,2020-06-07 23:00:00,영서 내륙형,6,23,2020-06-07,여름(6-8월)
FE_00936,-11.792344029116748,-1.9828041863399992,-3.4041600000000045,-1.3839895908887814,-2.2337574452684628,-2.664849721576582,-5.397905904650429,-0.3999999999999999,-0.03392458853587532,YS_0050,2021-02-01 21:00:00,영서 내륙형,2,21,2021-02-01,겨울(12-2월)
FE_00937,-11.729283738183653,-2.7514291792800023,-4.764200000000002,-1.452186880489691,-3.09183381430897,-2.9560431858413327,-6.354748317048617,-0.6000000000000001,-0.05088688280381304,YS_0050,2021-02-02 10:00:00,영서 내륙형,2,10,2021-02-02,겨울(12-2월)
FE_00938,3.8742385255055325,0.22725732882000038,0.2920400000000001,-0.14308144483365925,0.28261404759387077,-0.1700467518109674,2.121522484364718,0.6000000000000001,0.05088688280381304,YS_0050,2021-02-12 18:00:00,영서 내륙형,2,18,2021-02-12,겨울(12-2월)
FE_00939,3.8316243651098887,3.9465794683200013,6.536479999999997,2.1885351761411354,4.366716368243363,4.1995513370319895,5.536722843082288,0.7999999999999998,0.06784917707175064,YS_0050,2021-02-19 12:00:00,영서 내륙형,2,12,2021-02-19,겨울(12-2월)
FE_00940,5.76371797474269,6.347805168720001,11.773959999999988,3.1197939881169168,6.942645379168596,6.123462983428542,4.853853670191185,0.7999999999999998,0.06784917707175064,YS_0050,2021-02-22 21:00:00,영서 내륙형,2,21,2021-02-22,겨울(12-2월)
FE_00941,4.899890696651909,6.666261182849999,10.984679999999997,0.28451883707448955,7.023391334053571,1.6819202277822551,5.118191960648588,0.6000000000000001,0.05088688280381304,YS_0050,2021-02-26 10:00:00,영서 내륙형,2,10,2021-02-26,겨울(12-2월)
FE_00942,7.0649179189991,9.16404227406,15.332719999999995,1.702611681272077,9.61173125075187,4.5094474335815455,7.1437172583321455,0.6000000000000001,0.05088688280381304,YS_0050,2021-02-27 12:00:00,영서 내륙형,2,12,2021-02-27,겨울(12-2월)
FE_00943,30.825508934584803,2.184608708182637,6.101040000000001,4.420195330253747,2.4439389039193085,5.163753898690084,-3.755624279976246,-0.7999999999999998,-0.07590284902232614,YS_0050,2021-03-11 17:00:00,영서 내륙형,3,17,2021-03-11,봄(3-5월)
FE_00944,20.610930258622446,7.550215151961947,11.990920000000001,3.065779239124234,7.81140643910088,4.940890471564744,13.628932817865447,1.4,0.12678973182613917,YS_0050,2021-03-18 11:00:00,영서 내륙형,3,11,2021-03-18,봄(3-5월)
FE_00945,19.469058934852924,13.825104679630794,27.740319999999997,3.782947166836264,14.157703366054214,7.57770235989809,12.131858491939624,1.2000000000000002,0.107142880241343,YS_0050,2021-03-25 14:00:00,영서 내륙형,3,14,2021-03-25,봄(3-5월)
FE_00946,7.8555069801772675,1.4634612436606638,2.578166378287733,2.6718851202532896,1.5514457238707955,5.074602809384424,-0.20725513847588672,0.3999999999999999,0.03392458853587532,YS_0050,2021-04-10 18:00:00,영서 내륙형,4,18,2021-04-10,봄(3-5월)
FE_00947,16.209083866977878,6.149589734494253,5.945663411628448,3.6684668523052135,6.133078680516967,7.016677512847001,0.9190907904870613,0.3999999999999999,0.03392458853587532,YS_0050,2021-04-11 12:00:00,영서 내륙형,4,12,2021-04-11,봄(3-5월)
FE_00948,10.050239494739202,21.3792857502275,31.43081448684908,4.761765439755204,21.47662615042728,11.740644986629752,6.071873060289562,0.20000000000000018,0.016962294267937605,YS_0050,2021-04-24 16:00:00,영서 내륙형,4,16,2021-04-24,봄(3-5월)
FE_00949,-27.649385050864176,-7.866628919829992,-27.066548437030534,-3.7020074849261304,-8.541361104960417,-6.844465826109693,3.4462285036912164,0.3999999999999999,0.041978260486450814,YS_0050,2021-05-03 07:00:00,영서 내륙형,5,7,2021-05-03,봄(3-5월)
FE_00950,0.7248621223891689,16.894004461068093,-6.410200034498871,0.19453551858872764,15.695264425990842,3.6848498750997756,7.314993066768793,0.20000000000000018,0.016962294267937605,YS_0051,2020-04-11 12:00:00,영서 내륙형,4,12,2020-04-11,봄(3-5월)
FE_00951,-1.092009875921022,-7.803548178876634,-22.59316296154861,-2.506855649647342,-8.467527577146898,-4.787583704269154,-14.757402084828158,-1.7999999999999998,-0.18073258936348358,YS_0051,2020-09-16 09:00:00,영서 내륙형,9,9,2020-09-16,가을(9-11월)
FE_00952,-1.1319641788576007,-4.1004839082560025,-11.49763999999999,-1.1338791346890784,-4.3499505665990625,-3.2139895306822375,0.4791070746233572,0.0,0.0,YS_0051,2020-10-16 15:00:00,영서 내륙형,10,15,2020-10-16,가을(9-11월)
FE_00953,-2.1286616420569686,-5.551582038879992,-15.636840000000007,-2.140180413241135,-5.898142584183738,-5.803308957164779,0.8176377322417494,0.0,0.0,YS_0051,2020-10-16 16:00:00,영서 내륙형,10,16,2020-10-16,가을(9-11월)
FE_00954,-6.968748249455729,-0.7334045424650988,5.509960000000007,-1.4454631606801922,-0.1356633535748557,-2.6334620830002105,-10.374224827811005,-1.0,-0.08481147133968836,YS_0051,2021-01-29 14:00:00,영서 내륙형,1,14,2021-01-29,겨울(12-2월)
FE_00955,7.764390540626465,5.852616823200002,10.683759999999992,1.319883182661644,6.422625887448042,3.2604364347266666,8.0257473735672,0.7999999999999998,0.06784917707175064,YS_0051,2021-02-22 14:00:00,영서 내륙형,2,14,2021-02-22,겨울(12-2월)
FE_00956,14.029014668897418,1.723905899714861,3.6374000000000013,1.707762368527049,1.8931696501866142,2.0551753234198618,8.311491318718822,1.0,0.09018058597340528,YS_0051,2021-03-14 18:00:00,영서 내륙형,3,18,2021-03-14,봄(3-5월)
FE_00957,-16.844977229161586,-22.46213082473553,-31.44982587504889,-5.305666801062335,-22.63651140601091,-11.750845838323395,-11.744187344180872,-1.0,-0.08481147133968836,YS_0051,2021-04-06 09:00:00,영서 내륙형,4,9,2021-04-06,봄(3-5월)
FE_00958,20.293970996717803,-4.762132274194062,-10.335478205919355,7.978178390975176,-4.85895151605574,9.191050673694932,-3.942106055040597,-1.0,-0.08481147133968836,YS_0051,2021-04-07 18:00:00,영서 내륙형,4,18,2021-04-07,봄(3-5월)
FE_00959,-34.45385978434878,-8.954419173679742,-15.25223058336593,-6.509427415572878,-9.2164695528346,-10.0777138224349,-1.881709684650275,0.20000000000000018,0.016962294267937605,YS_0051,2021-04-14 11:00:00,영서 내륙형,4,11,2021-04-14,봄(3-5월)
FE_00960,24.215284458389547,0.651391874528118,-12.089355227987564,0.9293753742731241,-0.2512844168375348,0.22903877982518234,0.7220168695604912,0.0,0.0,YS_0052,2020-03-05 14:00:00,영서 내륙형,3,14,2020-03-05,봄(3-5월)
FE_00961,18.50923846638912,1.737191528096118,-12.627275227987564,0.524666959066279,0.8479784114581399,0.19507968770140444,12.777062232665216,0.6000000000000001,0.06289784420469446,YS_0052,2020-03-08 12:00:00,영서 내륙형,3,12,2020-03-08,봄(3-5월)
FE_00962,22.34998467817529,2.0570368764561184,-7.646475227987564,0.6272572748381747,1.4781212470939997,0.24157586455277885,17.252307679406314,0.6000000000000001,0.06289784420469446,YS_0052,2020-03-09 20:00:00,영서 내륙형,3,20,2020-03-09,봄(3-5월)
FE_00963,23.729146965713362,1.2940990779330208,24.353993783712554,0.7753698549013679,2.4565297111068443,0.3109326505027867,24.754679345526753,1.0,0.10482974034115744,YS_0052,2020-03-31 10:00:00,영서 내륙형,3,10,2020-03-31,봄(3-5월)
FE_00964,-31.805803536845417,-1.9531859664147089,19.751656653438573,-0.9967266806765277,-3.1746516410442527,-0.49177956681326906,-19.593441965837023,-1.6,-0.16245119861211055,YS_0052,2020-04-24 11:00:00,영서 내륙형,4,11,2020-04-24,봄(3-5월)
FE_00965,54.58052079963253,2.9366081770252404,82.52442835550144,1.2337589618945375,5.48758861205743,0.5877994898593769,27.907288474287526,-0.19999999999999996,-0.020965948068231488,YS_0052,2020-05-01 15:00:00,영서 내륙형,5,15,2020-05-01,봄(3-5월)
FE_00966,52.528645787424054,3.2256398624856404,95.93755573473433,0.9498410495495132,6.022852264847443,0.4806293358009706,29.891410606382856,0.8,0.08386379227292595,YS_0052,2020-05-03 12:00:00,영서 내륙형,5,12,2020-05-03,봄(3-5월)
FE_00967,55.61761430126386,3.3864772231316405,99.1641091446408,0.9587886829212908,6.314884959035595,0.4834546791917262,32.57346896914744,1.0,0.10482974034115744,YS_0052,2020-05-03 19:00:00,영서 내륙형,5,19,2020-05-03,봄(3-5월)
FE_00968,59.814253238774,4.31284382879324,105.21049462899235,0.9445700923901292,8.006701206286639,0.5266821691128394,37.045498711385996,1.0,0.10482974034115744,YS_0052,2020-05-07 06:00:00,영서 내륙형,5,6,2020-05-07,봄(3-5월)
FE_00969,-16.252500364455315,-3.712980645862954,-8.335879999999975,-3.2451685433344424,-4.447347316109546,-6.3269022937314,-4.97034096980407,-0.6000000000000001,-0.05088688280381304,YS_0052,2021-02-01 19:00:00,영서 내륙형,2,19,2021-02-01,겨울(12-2월)
FE_00970,3.126963127312294,0.03770379170999938,-0.15887999999999636,-0.018537255228772143,0.1271249678703903,0.04379055493194173,0.40855639082406014,0.3999999999999999,0.03392458853587532,YS_0052,2021-02-14 17:00:00,영서 내륙형,2,17,2021-02-14,겨울(12-2월)
FE_00971,2.628711485999901,0.5829041068799974,0.9424399999999906,-0.09601836225380422,0.7743280700619692,0.05626629797302751,0.3518069529193468,0.3999999999999999,0.03392458853587532,YS_0052,2021-02-14 18:00:00,영서 내륙형,2,18,2021-02-14,겨울(12-2월)
FE_00972,3.4582829150855616,-9.397313723630244,-4.10104788792723,2.5481094725680737,-9.214473442734949,0.6307139125688543,-2.214683968240493,-0.3999999999999999,-0.03392458853587532,YS_0052,2021-04-01 18:00:00,영서 내륙형,4,18,2021-04-01,봄(3-5월)
FE_00973,-11.913124857001918,-3.7923171595613727,-11.27809442241455,-1.4913998375119988,-4.0121662787572205,-2.910148724000974,4.944783958436588,0.7999999999999998,0.06784917707175064,YS_0052,2021-04-15 09:00:00,영서 내륙형,4,9,2021-04-15,봄(3-5월)
FE_00974,2.513094128917956,-7.1747550557832795,-13.671360000000002,-2.3862594463858526,-7.288986616548215,-5.361006946205842,1.341312854603558,0.3999999999999999,0.03392458853587532,YS_0052,2021-04-15 13:00:00,영서 내륙형,4,13,2021-04-15,봄(3-5월)
FE_00975,-6.091043158669947,20.628584539464143,31.905345577585436,-2.7783638201800227,20.642125579679547,-3.453793896041836,7.2065039020672685,0.6000000000000001,0.05088688280381304,YS_0052,2021-04-29 09:00:00,영서 내륙형,4,9,2021-04-29,봄(3-5월)
FE_00976,20.399482160088326,4.548430811007075,21.21720462073507,1.3614336693485352,5.827440040482472,2.3200831293652664,-2.9440590681921037,0.0,0.0013190964834354224,YS_0052,2021-05-11 09:00:00,영서 내륙형,5,9,2021-05-11,봄(3-5월)
FE_00977,19.896214931381706,15.258549352647378,37.10355332280327,5.34299966549125,14.45950713912027,10.619572620141987,4.872641907701166,0.6000000000000001,0.05894055475438853,YS_0052,2021-05-14 09:00:00,영서 내륙형,5,9,2021-05-14,봄(3-5월)
FE_00978,30.97358035222723,21.793497902797967,53.377474244986615,5.392098065095707,21.36700832268327,11.312963939322772,12.866236914183048,0.6000000000000001,0.05894055475438853,YS_0052,2021-05-14 13:00:00,영서 내륙형,5,13,2021-05-14,봄(3-5월)
FE_00979,7.461563569848295,-14.032254648265665,-26.56558076893411,1.402075167671132,-14.158905726743246,-1.7386231117391677,-10.390235516208406,-0.6000000000000001,-0.04820232548695447,YS_0053,2021-04-08 08:00:00,고지·산간형,4,8,2021-04-08,봄(3-5월)
FE_00980,26.819499682619806,3.7049788910577166,4.027319999999998,2.277063773038808,3.5993970922753498,2.1515563683138565,20.27466931167382,2.0,0.18968757603083364,YS_0054,2020-02-11 06:00:00,영서 내륙형,2,6,2020-02-11,겨울(12-2월)
FE_00981,20.07534884753936,1.8141672334190906,1.7931313383803058,2.322033437335732,1.8806819185751023,2.1703433984542415,8.0058548280454,1.0,0.09018058597340528,YS_0054,2020-02-11 11:00:00,영서 내륙형,2,11,2020-02-11,겨울(12-2월)
FE_00982,3.3538110243688095,12.577918512319151,-7.9611669114351145,2.665305311853527,10.758032967638542,7.9301771738215745,6.527981381552991,0.3999999999999999,0.03392458853587532,YS_0054,2020-04-13 19:00:00,영서 내륙형,4,19,2020-04-13,봄(3-5월)
FE_00983,3.0832891523419192,11.771853547816058,-0.7931646076234102,2.391582139067925,10.433566484294865,7.423606496640867,5.961772348893746,0.20000000000000018,0.016962294267937605,YS_0054,2020-04-13 20:00:00,영서 내륙형,4,20,2020-04-13,봄(3-5월)
FE_00984,-12.488346039811432,-15.757069408409873,13.310089215246819,-5.0000800769610905,-11.911452310816752,-11.008088143136845,-10.720888976826615,-0.7999999999999998,-0.06784917707175075,YS_0054,2020-04-22 13:00:00,영서 내륙형,4,13,2020-04-22,봄(3-5월)
FE_00985,3.579349231433568,1.1380269611520077,1.5936399999999935,1.4900543732512137,1.1477730804841784,3.5712204996841663,1.075741888144762,0.0,0.0,YS_0054,2020-10-15 15:00:00,영서 내륙형,10,15,2020-10-15,가을(9-11월)
FE_00986,2.488212656837092,12.203978151167995,32.3476,2.3635063096571773,12.898628235849046,7.129235281359316,0.9203639071818799,0.0,0.0,YS_0054,2020-10-30 18:00:00,영서 내륙형,10,18,2020-10-30,가을(9-11월)
FE_00987,-4.755602925928798,-3.8327336662800002,-6.114280000000001,-1.794423359287075,-5.037226693253229,-3.3845363584640396,-9.484133776572378,-0.7999999999999998,-0.06784917707175075,YS_0054,2021-02-08 10:00:00,영서 내륙형,2,10,2021-02-08,겨울(12-2월)
FE_00988,4.481331714984563,-1.6785989691300003,-2.380199999999995,-0.33348742533804776,-2.1152494981981276,-1.4077384084867743,-3.567131705395113,-0.20000000000000018,-0.016962294267937716,YS_0054,2021-02-08 21:00:00,영서 내륙형,2,21,2021-02-08,겨울(12-2월)
FE_00989,-0.8167769864903676,-0.8405549893635023,-0.7647600000000097,-0.08245919810796742,-0.9005299034628482,-0.3048498357085503,3.2609064635138054,0.3999999999999999,0.03392458853587532,YS_0054,2021-02-17 16:00:00,영서 내륙형,2,16,2021-02-17,겨울(12-2월)
FE_00990,4.661889303140143,1.1888661432164973,2.5034800000000033,1.0363304383447183,1.694653978028951,1.4601180900216812,5.907277911895335,0.6000000000000001,0.05088688280381304,YS_0054,2021-02-17 17:00:00,영서 내륙형,2,17,2021-02-17,겨울(12-2월)
FE_00991,8.643898389360118,-8.047252272823226,-17.108385796605567,3.3167309503302698,-8.124339512379972,3.0735529270462054,-5.741095581687077,-0.7999999999999998,-0.06784917707175075,YS_0054,2021-04-07 12:00:00,영서 내륙형,4,12,2021-04-07,봄(3-5월)
FE_00992,-0.29969624082652047,-2.9553080327399925,-5.213000000000022,0.3360472092637923,-2.8185926244914086,0.42105885943168353,-0.06317796210396409,0.0,0.0,YS_0055,2021-02-05 13:00:00,고지·산간형,2,13,2021-02-05,겨울(12-2월)
FE_00993,0.12832057682857112,4.407654165419984,7.07128000000003,1.1911581516578402,4.089476711770992,3.2367686912287184,0.45503800427781016,0.0,0.0,YS_0055,2021-02-20 00:00:00,고지·산간형,2,0,2021-02-20,겨울(12-2월)
FE_00994,3.724698409100583,-2.568164245868692,-7.962076874547105,1.0082048215162658,-2.618881388103606,0.7460445569611682,0.02763800966270935,-0.20000000000000018,-0.016962294267937716,YS_0056,2021-04-17 12:00:00,고지·산간형,4,12,2021-04-17,봄(3-5월)
FE_00995,-4.930986473104866,-7.648642249982196,-9.293957559273089,-0.9757823530412577,-6.768526100493649,-2.5649544156501682,-10.118023997429603,-1.4,-0.1321588464598561,YS_0057,2020-04-22 14:00:00,영서 내륙형,4,14,2020-04-22,봄(3-5월)
FE_00996,1.268435951470039,-0.44321638701600286,-0.8953200000000265,0.7003187100516417,-0.5953835582752234,1.1250921755464462,0.9208191419533307,0.0,0.0,YS_0057,2020-12-10 11:00:00,영서 내륙형,12,11,2020-12-10,겨울(12-2월)
FE_00997,4.590361634522068,0.35761533783422905,-1.6604000000000099,0.3415302595634715,0.3782547185684706,0.7405544645264177,1.9738490293902657,0.3999999999999999,0.03392458853587532,YS_0057,2021-01-15 15:00:00,영서 내륙형,1,15,2021-01-15,겨울(12-2월)
FE_00998,-0.501435830701908,-3.5217069523800006,-7.493159999999989,-0.18541338524964557,-4.316435537791463,-0.9474363319083858,-0.24525025869913009,0.0,0.0,YS_0057,2021-02-10 09:00:00,영서 내륙형,2,9,2021-02-10,겨울(12-2월)
FE_00999,-4.898523296216609,-1.0171495363799998,-2.599480000000028,-0.6575341157740553,-1.150800369119775,-1.5293766953244443,-0.2384742358264731,0.0,0.0,YS_0057,2021-02-16 16:00:00,영서 내륙형,2,16,2021-02-16,겨울(12-2월)
FE_01000,-2.931619136940526,-0.7272488109899982,-1.9087600000000293,-0.6972402069929622,-0.8190830382555063,-1.564715916308364,-0.6435704851178485,0.0,0.0,YS_0057,2021-02-19 10:00:00,영서 내륙형,2,10,2021-02-19,겨울(12-2월)
FE_01001,20.377171791181254,-1.5003464169069662,-6.764437476506529,1.2242840759706861,-1.6651666547719,1.299398275560119,-9.360953137997313,-0.7999999999999998,-0.07590284902232614,YS_0057,2021-03-11 09:00:00,영서 내륙형,3,9,2021-03-11,봄(3-5월)
FE_01002,14.975565717900096,-2.568906826117818,-7.690148978501867,1.1310501360797374,-3.1318025677918957,0.9485489001543606,-9.856014886546191,-1.4,-0.12947428914299763,YS_0057,2021-03-12 07:00:00,영서 내륙형,3,7,2021-03-12,봄(3-5월)
FE_01003,25.912480587258024,2.039872525102181,1.6186110214981397,2.138307379869337,2.936174586769468,3.2219053400066247,1.8549100374227265,0.20000000000000018,0.022331408901654637,YS_0057,2021-03-13 09:00:00,영서 내륙형,3,9,2021-03-13,봄(3-5월)
FE_01004,18.728929619946754,10.155243974606947,26.882986270557865,2.2438014976545646,13.291724374416113,5.204851584035359,9.522859207139902,1.2000000000000002,0.107142880241343,YS_0057,2021-03-24 18:00:00,영서 내륙형,3,18,2021-03-24,봄(3-5월)
FE_01005,16.895403561660956,9.764905149630087,25.371666270557853,1.6312580762848334,12.375683283732513,4.129290922637937,6.9590938312829,1.0,0.09018058597340528,YS_0057,2021-03-26 18:00:00,영서 내륙형,3,18,2021-03-26,봄(3-5월)
FE_01006,15.347151373604461,8.898128524953652,18.940851021498148,0.9760421659029923,10.759932125162354,3.012813030589807,4.547188872145668,0.6000000000000001,0.0535714401206715,YS_0057,2021-03-27 19:00:00,영서 내륙형,3,19,2021-03-27,봄(3-5월)
FE_01007,2.808816852813308,1.4260611912080599,73.14016836556019,-0.15119057819758908,8.390435310535585,1.0716241336823433,0.4029613754174335,0.0,0.0,YS_0057,2021-04-03 12:00:00,영서 내륙형,4,12,2021-04-03,봄(3-5월)
FE_01008,1.5937086644924818,-1.0779869200641272,-2.3507360764936465,-0.9757471854437239,-1.0093916490433372,-2.0062790971192155,-0.17612359510722797,0.0,0.0,YS_0057,2021-04-19 18:00:00,영서 내륙형,4,18,2021-04-19,봄(3-5월)
FE_01009,11.556729971655187,8.359909668034337,18.976688370788438,1.729992300706799,8.515234223162773,3.90711624455792,1.2955106909134173,0.0,0.0,YS_0057,2021-04-21 18:00:00,영서 내륙형,4,18,2021-04-21,봄(3-5월)
FE_01010,8.4747187060064,8.881813222512612,15.29255947622427,1.325411776750678,8.93861199151636,3.421344176210379,3.9131472151681237,1.0,0.08481147133968836,YS_0057,2021-04-23 18:00:00,영서 내륙형,4,18,2021-04-23,봄(3-5월)
FE_01011,2.9348199615225496,8.877216957340687,4.691912029307154,1.2790194111786777,7.730691197187493,3.4052827260905887,2.497752622745608,1.0,0.08481147133968836,YS_0057,2021-04-24 09:00:00,영서 내륙형,4,9,2021-04-24,봄(3-5월)
FE_01012,4.210716677783296,12.65213866906621,22.986119476224275,0.8963288527632769,12.684311409379353,3.5413799435451025,6.31143120092824,1.0,0.08481147133968836,YS_0057,2021-04-24 18:00:00,영서 내륙형,4,18,2021-04-24,봄(3-5월)
FE_01013,3.191723172341085,14.26783570305021,26.309639476224277,1.0446932212829436,14.291478592825072,4.206762344371406,6.860981796166087,1.0,0.08481147133968836,YS_0057,2021-04-26 18:00:00,영서 내륙형,4,18,2021-04-26,봄(3-5월)
FE_01014,10.275697693039689,18.456845334947815,35.457959476224275,2.542431395304818,18.54364095770784,7.112951430554618,8.52330375595865,1.0,0.08481147133968836,YS_0057,2021-04-27 13:00:00,영서 내륙형,4,13,2021-04-27,봄(3-5월)
FE_01015,6.213654483981074,17.091198402534275,34.578783923506364,1.9705518072357142,17.169709373968438,6.069040590821018,6.486833687757638,1.0,0.08481147133968836,YS_0057,2021-04-27 14:00:00,영서 내륙형,4,14,2021-04-27,봄(3-5월)
FE_01016,4.471507371994733,19.651700457190277,40.00758392350637,1.7772819310258754,19.748132155295117,6.3174410933788065,8.923106016773701,1.0,0.08481147133968836,YS_0057,2021-04-28 18:00:00,영서 내륙형,4,18,2021-04-28,봄(3-5월)
FE_01017,8.374081245755605,20.84310750220788,43.42758392350636,0.5336298600169118,20.98004594932952,3.5843389145423705,9.801656551084363,1.0,0.08481147133968836,YS_0057,2021-04-29 18:00:00,영서 내륙형,4,18,2021-04-29,봄(3-5월)
FE_01018,-12.979610554074107,-3.999215161052782,-3.0601950248935452,-1.096357287450893,-3.3082411025348204,-1.868662037020355,-5.978304856219594,-0.6000000000000001,-0.05894055475438853,YS_0057,2021-05-07 18:00:00,영서 내륙형,5,18,2021-05-07,봄(3-5월)
FE_01019,22.182986638991522,15.038896535043753,47.905994877566584,2.8350519670038876,16.442836585663507,6.459224967251933,11.519894207198973,0.6000000000000001,0.05894055475438853,YS_0057,2021-05-14 18:00:00,영서 내륙형,5,18,2021-05-14,봄(3-5월)
FE_01020,14.576136586993158,0.3713779657101721,-3.9840136808555133,2.4199618009181147,0.21127865419982506,2.4585518397638273,1.3639438496961702,0.0,0.0026845573168584602,YS_0058,2020-03-21 11:00:00,고지·산간형,3,11,2020-03-21,봄(3-5월)
FE_01021,-21.03468821824856,-2.6687580679799994,-4.7089599999999905,-1.859041010070125,-4.944240104012506,-1.9321041779570063,-11.30939270708879,-1.6,-0.1491211407277938,YS_0058,2021-02-03 10:00:00,고지·산간형,2,10,2021-02-03,겨울(12-2월)
FE_01022,4.906653789071655,3.3803122858499997,6.8226399999999785,0.8328437297205751,6.000651462122562,2.0672320605133176,7.826407030042617,1.0,0.09018058597340528,YS_0058,2021-02-24 11:00:00,고지·산간형,2,11,2021-02-24,겨울(12-2월)
FE_01023,3.7553846802928916,-5.505291108490962,11.287407295094106,-1.7376775528306316,-5.113751613704839,-3.7739425037539713,-1.7135040682030223,-0.20000000000000018,-0.014277736951079145,YS_0058,2021-04-03 17:00:00,고지·산간형,4,17,2021-04-03,봄(3-5월)
FE_01024,3.8737516886425,-0.36373359064459976,-1.8640799999999995,1.633380116343095,-0.3609558851748904,2.041871666135676,3.143999405133897,0.20000000000000018,0.019646851584796177,YS_0058,2021-04-18 09:00:00,고지·산간형,4,9,2021-04-18,봄(3-5월)
FE_01025,3.061546091752362,7.919837720934044,13.039559999999994,2.6131983091249955,7.9523048101204274,5.557633475984496,3.382437105874615,0.7999999999999998,0.06784917707175064,YS_0058,2021-04-24 11:00:00,고지·산간형,4,11,2021-04-24,봄(3-5월)
FE_01026,30.420798657432712,5.649519844608212,12.611142452506597,3.9083433373969343,5.528835831799549,5.101831034863765,8.084203548242101,1.2000000000000002,0.107142880241343,YS_0059,2020-04-09 10:00:00,고지·산간형,4,10,2020-04-09,봄(3-5월)
FE_01027,15.319312650122356,10.539233093373797,16.275216979474344,4.310597031046169,10.167320427365397,7.520790833107776,19.29883792807304,1.7999999999999998,0.16872162796260215,YS_0059,2020-05-02 15:00:00,고지·산간형,5,15,2020-05-02,봄(3-5월)
FE_01028,32.35815589244705,10.013499349865567,17.746794062370157,5.68682157368353,9.677507773299375,9.087168898266114,12.681825732403667,1.0,0.09018058597340528,YS_0059,2020-05-03 07:00:00,고지·산간형,5,7,2020-05-03,봄(3-5월)
FE_01029,14.422967331841221,0.704614367877546,1.1520000000000006,0.5005686235304068,0.7652902160474826,-0.5207946099731361,10.542196284215208,0.6000000000000001,0.06421694068812978,YS_0059,2021-03-16 16:00:00,고지·산간형,3,16,2021-03-16,봄(3-5월)
FE_01030,15.813122427792095,18.266043582697428,18.39937713882724,1.3153333734132309,18.07504200117696,6.581469613852227,14.034766423095462,1.0,0.08749602865654682,YS_0060,2020-03-31 12:00:00,영서 내륙형,3,12,2020-03-31,봄(3-5월)
FE_01031,12.150342322870543,14.43220041783496,15.293237992354348,3.0843051294857418,14.302819110202321,6.968775233863655,10.350501036855434,0.6000000000000001,0.0535714401206715,YS_0060,2020-03-31 13:00:00,영서 내륙형,3,13,2020-03-31,봄(3-5월)
