fire_id,연도,월,일,시간,진화소요시간(HH),위도,경도,발생지역시도명,발생지역시군구명,발생지역읍면동명,발생지역리명,발생지역번지,발생원인명,피해면적(ha),피해금액
F_000195,2004,2,7,15,0.6666666666666666,37.43638550635371,126.90617818080389,서울특별시,금천,시흥,,산4-20,어린이불장난,0.06,0.0
F_000196,2006,2,24,12,1.2333333333333334,37.45408829069798,126.9150285713088,서울특별시,금천,시흥,,산108-2,입산자실화,0.01,0.0
F_000197,2001,3,11,13,0.36666666666666664,37.46819236202403,127.04812140456059,서울특별시,서초,염곡,,산3-6,쓰레기소각,0.16,0.0
F_000198,2009,12,16,13,1.1166666666666667,37.46046722171791,127.05535186868508,서울특별시,서초,염곡,,산48-6,미상,0.17,0.0
F_000199,2001,5,17,14,0.7666666666666667,37.46930292869351,127.09463285929277,서울특별시,강남,세곡,,산50-13,담뱃불실화추정,0.17,0.0
F_000200,2002,3,18,14,1.1166666666666667,37.46955844900064,127.0973578738067,서울특별시,강남,세곡,,산50-10,담배불실화추정,0.07,678.0
F_000201,2002,3,18,13,0.8333333333333334,37.46701687868169,127.0881633277871,서울특별시,서초,내곡,,산13-247,전기누전,1.0,0.0
F_000202,2005,2,15,15,1.25,37.45660593790056,127.06815465674423,서울특별시,서초,내곡,,산13-194,입산자실화추정,0.01,0.0
F_000203,2006,4,17,13,0.4166666666666667,37.46462517198355,127.08993273605218,서울특별시,서초,내곡,,산1-3,입산자실화,0.03,0.0
F_000204,2008,3,20,14,0.5,37.45660593790056,127.06815465674423,서울특별시,서초,내곡,,산13-194,입산자실화,0.1,0.0
F_000205,2001,3,25,17,0.6333333333333333,37.46510234154609,126.90789538728941,서울특별시,금천,독산,,산204-8,입산자실화추정,0.1,0.0
F_000206,2001,5,2,23,0.9166666666666666,37.48190175009048,126.96712666187986,서울특별시,동작,사당,,산32-78,방화추정,0.33,0.0
F_000207,2001,12,6,20,0.35,37.48350324865898,127.0751635420747,서울특별시,강남,개포,,산48-1,담뱃불실화추정,0.02,0.0
F_000208,2003,3,26,16,0.36666666666666664,37.48645324257453,127.07711638667332,서울특별시,강남,개포,,산45-11,담배불실화,0.02,0.0
F_000209,2005,4,1,15,0.36666666666666664,37.483478242545935,127.07602744431038,서울특별시,강남,개포,,산47,불장난실화추정,0.06,0.0
F_000210,2001,5,3,1,1.95,37.4955654175344,126.99263264684542,서울특별시,서초,방배,,산4,방화추정,0.25,0.0
F_000211,2008,4,13,0,0.23333333333333334,37.475115369004165,126.98561833525213,서울특별시,서초,방배,,산102-8,입산자실화,0.02,0.0
F_000212,2002,3,14,19,0.23333333333333334,37.48608095369127,126.84881759996085,서울특별시,구로,개봉,,산58-1,입산자실화추정,0.01,0.0
F_000213,2006,3,25,12,0.4166666666666667,37.506579624155705,126.97212160686034,서울특별시,동작,흑석,,산92-6,담뱃불실화추정,0.01,0.0
F_000214,2003,3,12,15,0.5,37.51550088799031,126.8243429907172,서울특별시,양천,신월,,산166-1,담배불실화,0.03,0.0
F_000215,2003,12,26,12,0.25,37.50968138765457,126.82555122286946,서울특별시,양천,신월7,,936,담배불실화,0.01,0.0
F_000216,2006,3,23,20,0.25,37.5433713231717,126.98977241955112,서울특별시,용산,이태원,,산1-174,입산자실화,0.02,0.0
F_000217,2005,1,29,7,0.4166666666666667,37.54926582140496,126.98897530168303,서울특별시,용산,용산2가,,산1-3,입산자실화추정,0.01,0.0
F_000218,2006,3,12,20,0.4166666666666667,37.54860751700701,126.98578360182135,서울특별시,용산,후암,,산1-1,입산자실화,0.01,0.0
F_000219,2007,3,17,16,1.5833333333333335,37.55295529196243,126.94186949182917,서울특별시,마포,대흥,,산1-23,입산자실화,0.01,0.0
F_000220,2002,4,28,14,0.5666666666666667,37.551319382392265,127.15760148865014,서울특별시,강동,상일,,산46-3,담배불실화추정,0.1,0.0
F_000221,2001,4,10,4,0.3333333333333333,37.5427756984984,126.85494370874495,서울특별시,강서,화곡,,산42-1,담뱃불실화추정,0.01,0.0
F_000222,2007,4,29,13,0.7166666666666667,37.544645191995784,126.85200482968352,서울특별시,강서,화곡본,,산47-10,담뱃불실화추정,0.25,0.0
F_000223,2006,2,25,11,0.25,37.55310895102468,127.10132057781543,서울특별시,광진,중곡,,,담뱃불실화추정,0.01,0.0
F_000224,2001,4,17,2,0.38333333333333336,37.573122085295765,126.94219765424,서울특별시,서대문,연희,,산2-16,어린이불장난추정,0.02,0.0
F_000225,2001,5,15,3,0.6166666666666667,37.57141929705289,126.94233094722159,서울특별시,서대문,연희,,산2-17,방화추정,0.02,1200.0
F_000226,2002,2,13,14,0.31666666666666665,37.581519396570684,126.93920334113851,서울특별시,서대문,연희,,산2-5,담뱃불실화추정,0.5,2250.0
F_000227,2002,3,13,18,0.25,37.57514162498326,126.93505041674811,서울특별시,서대문,연희,,산66-2,쓰레기소각,0.01,0.0
F_000228,2002,4,5,14,0.23333333333333334,37.574761110041784,126.93171705632388,서울특별시,서대문,연희,,산66-15,담배불실화추정,0.02,0.0
F_000229,2003,2,14,23,0.25,37.57308062052972,126.92495030522177,서울특별시,서대문,연희,,산214-4,담배불실화추정,0.02,0.0
F_000230,2001,3,21,14,1.0,37.57073144742238,127.08834304184234,서울특별시,중랑,면목,,산75-1,입산자실화추정,0.17,0.0
F_000231,2001,5,7,1,0.31666666666666665,37.57073144742238,127.08834304184234,서울특별시,중랑,면목,,산75-1,담뱃불실화추정,0.01,0.0
F_000232,2002,3,23,13,0.23333333333333334,37.586973040205635,127.10347956204907,서울특별시,중랑,면목,,산4-2,어린이불장난추정,0.01,0.0
F_000233,2008,5,1,17,0.23333333333333334,37.57971748267435,127.09981273355208,서울특별시,중량,면목,,산1-9,입산자실화,0.02,0.0
F_000234,2001,4,7,2,1.25,37.594865408006555,127.04874600217717,서울특별시,동대문,회기,,산4-50,어린이불장난추정,0.2,0.0
F_000235,2001,12,28,13,0.4,37.59128647511127,126.91007832438265,서울특별시,은평,신사,,산80-30,입산자실화추정,0.03,0.0
F_000236,2002,3,19,14,0.3,37.58920875384377,126.90437269416617,서울특별시,은평,신사,,산98-5,입산자실화추정,0.03,0.0
F_000237,2004,2,4,15,0.13333333333333333,37.590053201690104,126.90454215430401,서울특별시,은평,신사,,산98-2,담뱃불실화,0.02,0.0
F_000238,2004,12,2,15,0.16666666666666666,37.5972310337054,126.90402284327554,서울특별시,은평,신사,,산55,어린이불장난추정,0.03,0.0
F_000239,2000,4,1,15,0.25,37.58544175888717,126.92958390679163,서울특별시,서대문,홍은,,산19-1,어린이불장난추정,0.07,0.0
F_000240,2005,11,16,15,0.6666666666666666,37.58544175888717,126.92958390679163,서울특별시,서대문,홍은,,산19-1,어린이불장난추정,0.01,0.0
F_000241,2006,3,18,17,0.7333333333333333,37.593980606320756,126.93769245497535,서울특별시,서대문,홍은,,산11-1,어린이불장난추정,0.1,0.0
F_000242,2006,4,12,15,0.25,37.58403893730676,126.932889454847,서울특별시,서대문,홍은,,산11-96,입산자실화,0.02,0.0
F_000243,2007,2,23,12,0.4166666666666667,37.602186129367965,126.94558154631902,서울특별시,서대문,홍은,,산1-57,입산자실화,0.02,0.0
F_000244,2005,2,6,18,0.2,37.609882256538775,127.04192958092467,서울특별시,성북,하월곡,,산2-1,폭죽놀이중실화,0.02,0.0
F_000245,2003,3,12,15,0.5,37.605489754650456,127.10943550675329,서울특별시,중랑,망우,,산35,어린이불장난,0.01,0.0
F_000246,2009,3,1,14,1.0166666666666666,37.61160334633278,126.90393699874944,서울특별시,은평,구산,,산37-1,등산객담뱃불실화추정,0.1,0.0
F_000247,2001,3,25,17,0.8,37.60864004387947,127.08665208556185,서울특별시,중랑,묵,,산46-19,입산자실화추정,0.1,0.0
F_000248,2001,4,22,14,0.16666666666666666,37.60864004387947,127.08665208556185,서울특별시,중랑,묵,,산46-19,입산자실화추정,0.01,0.0
F_000249,2002,3,9,16,0.4,37.61570527059731,126.97796813944888,서울특별시,종로,평창,,440-15,입산자실화추정,0.02,0.0
F_000250,2000,4,1,13,0.55,37.62703393477706,126.90991788266443,서울특별시,은평,갈현,,산12-1,쓰레기소각,0.23,0.0
F_000251,2008,4,19,17,0.25,37.62744224058089,126.91254846416632,서울특별시,은평,갈현,,산12-7,쓰레기소각추정,0.01,0.0
F_000252,2008,4,21,12,0.16666666666666666,37.62708389140541,126.91331790920827,서울특별시,은평,갈현,,산11-13,쓰레기소각,0.01,0.0
F_000253,2003,4,6,14,1.6666666666666665,37.6364283920217,126.91446531421595,서울특별시,은평,진관외,,산60-2,담배불실화,0.01,0.0
F_000254,2008,4,21,10,0.31666666666666665,37.653636447132456,126.94728808434857,서울특별시,은평,진관,,산9,입산자실화,0.02,0.0
F_000255,2001,3,20,12,0.6666666666666666,37.645405209267594,127.00007717524056,서울특별시,강북,수유,,산127-4,담뱃불실화추정,0.03,0.0
F_000256,2002,2,14,21,0.6166666666666667,37.635010722284285,126.99756863317258,서울특별시,강북,수유,,산127-1,담뱃불실화추정,0.01,0.0
F_000257,2005,3,27,16,0.5166666666666667,37.635010722284285,126.99756863317258,서울특별시,강북,수유,,산127-1,입산자실화추정,0.4,0.0
F_000258,2006,10,31,6,0.85,37.635010722284285,126.99756863317258,서울특별시,강북,수유,,산127-1,입산자실화,0.05,0.0
F_000259,2008,3,20,12,1.1833333333333333,37.635010722284285,126.99756863317258,서울특별시,강북,수유,,산127-1,입산자실화,0.11,0.0
F_000260,2020,2,9,14,,37.68263800034945,127.03838299990818,서울특별시,도봉구,도봉동,,산70-1,,,
F_000261,2020,3,1,15,,37.621150999779715,126.99443800039907,서울특별시,성북구,정릉동,,산1-1,,,
F_000262,2020,3,12,20,,37.6017572998236,127.00702319963182,서울특별시,성북구,정릉동,,635-3,,,
F_000263,2020,3,19,3,,37.67110072085508,127.0698603145788,서울특별시,노원구,상계동,,산145-1,,,
F_000264,2020,3,29,12,,37.63743509234085,127.07997004861512,서울특별시,노원구,하계동,,산34-1,,,
F_000265,2020,5,8,9,,37.61436599930788,126.99151957775882,서울특별시,성북구,정릉동,,산1-1,,,
F_000266,2020,7,9,20,,37.561314900360465,126.8512817997232,서울특별시,강서구,등촌동,,707,,,
F_000267,2020,8,6,21,,37.4484230001157,126.90155099955192,서울특별시,금천구,시흥동,,1026,,,
F_000268,2020,8,6,21,,37.4484230001157,126.90155099955192,서울특별시,금천구,시흥동,,1026,,,
F_000269,2020,9,23,15,,37.558566872459465,127.09624473743739,서울특별시,광진구,중곡동,,143-138,,,
F_000270,2020,10,22,16,,37.59356109994531,127.04322059974547,서울특별시,동대문구,청량리동,,207,,,
F_000271,2020,10,22,16,,37.59416500038188,127.04461110018711,서울특별시,동대문구,청량리동,,207,,,
F_000272,2020,10,30,11,,37.61662640151123,126.942733382004,서울특별시,은평구,불광동,,산42-1,,,
F_000273,2020,12,7,20,,37.612616504174774,126.99049243821659,서울특별시,성북구,정릉동,,산1-1,,,
F_000274,2020,12,7,20,,37.610933702143136,126.99035832756202,서울특별시,성북구,정릉동,,산87-1,,,
F_000275,2020,12,10,10,,37.60473100010858,127.04952799969683,서울특별시,성북구,상월곡동,,24-384,,,
F_000276,2020,12,10,10,,37.60473100010858,127.04952799969683,서울특별시,성북구,상월곡동,,24-384,,,
F_000277,2020,12,10,10,,37.60473100010858,127.04952799969683,서울특별시,성북구,상월곡동,,24-384,,,
F_000278,2020,12,10,10,,37.60473100010858,127.04952799969683,서울특별시,성북구,상월곡동,,24-384,,,
F_000279,2021,1,12,15,,37.511300000426225,127.10499999965987,서울특별시,송파구,신천동,,32,,,
F_000280,2021,2,3,10,,37.62911799979578,127.01198899985404,서울특별시,강북구,수유동,,산162-35,,,
F_000281,2021,2,13,10,,37.542054000063395,127.00872599964545,서울특별시,성동구,옥수동,,산6-16,,,
F_000282,2021,2,13,10,,37.542059999605,127.00876200004018,서울특별시,성동구,옥수동,,산6-16,,,
F_000283,2021,2,13,15,,37.636478999560275,127.00638300038686,서울특별시,강북구,수유동,,산123-13,,,
F_000284,2021,2,13,14,,37.47647515394312,127.09957279739734,서울특별시,강남구,자곡동,,산39-1,,,
F_000285,2021,2,15,11,,37.593245999843525,126.96592499988215,서울특별시,종로구,부암동,,244-11,,,
F_000286,2021,2,22,9,,37.63648999998684,127.00676200032453,서울특별시,강북구,수유동,,산123-13,,,
F_000287,2021,3,5,15,,37.604491999757975,127.0496469995616,서울특별시,성북구,상월곡동,,24-384,,,
F_000288,2021,3,8,9,,37.604743000185884,127.04947500051489,서울특별시,성북구,상월곡동,,24-384,,,
F_000289,2021,3,8,19,,37.614982999990794,126.96027600055425,서울특별시,종로구,구기동,,173,,,
F_000290,2021,3,8,19,,37.614944999911806,126.96026800036897,서울특별시,종로구,구기동,,산3-20,,,
F_000291,2021,3,9,8,,37.49094800017019,127.15788200022811,서울특별시,송파구,마천동,,277-3,,,
F_000292,2021,3,10,15,,37.5039410003597,127.08066900002449,서울특별시,송파구,잠실동,,307-5,,,
F_000293,2021,3,17,23,,37.47452251478975,127.0106486361488,서울특별시,서초구,서초동,,산150-15,,,
F_000294,2021,3,17,23,,37.475720767015055,127.01121651961395,서울특별시,서초구,우면동,,산34-1,,,
F_000295,2021,3,19,16,,37.53421127125338,126.85833616866849,서울특별시,강서구,화곡동,,943-13,,,
F_000296,2021,3,28,21,,37.516278984576566,127.09791857672796,서울특별시,송파구,신천동,,3,,,
F_000297,2021,4,1,18,,37.457942836999536,126.93076644984627,서울특별시,관악구,신림동,,산76-2,,,
F_000298,2021,4,1,19,,37.459228628869674,126.92572204844504,서울특별시,관악구,신림동,,산78-2,,,
F_000299,2021,4,1,20,,37.45618387374745,126.93354340540915,서울특별시,관악구,신림동,,산58-20,,,
F_000300,2021,4,24,11,,37.59682099962047,126.97828200034868,서울특별시,종로구,삼청동,,산2-1,,,
F_000301,2021,5,17,14,,37.61137899988948,126.99148000038336,서울특별시,성북구,정릉동,,산87-1,,,
F_000302,2021,5,30,15,,37.61493899997395,126.9603939997413,서울특별시,종로구,구기동,,173,,,
F_000303,2021,5,30,15,,37.61493899997395,126.9603939997413,서울특별시,종로구,구기동,,173,,,
F_000304,2021,2,15,15,,38.57648626332164,127.09076152557296,경기도,남양주시,별내동,,산205-143,,,
F_000305,2013,2,13,12,0.6,35.25326550793108,129.04930900502166,부산광역시,금정구,금성동,,산90,밭두렁소각,,
F_000306,2013,3,11,12,0.5,35.22530316585191,129.10370589916798,부산광역시,금정구,서동,,산108,입산자실화,,
F_000307,2013,3,16,14,0.6333333333333333,35.16345432694499,129.1504315503731,부산광역시,해운대구,우동,,산133-1,입산자실화,,
F_000308,2013,3,16,15,0.18333333333333332,35.214000886116494,129.09349209818816,부산광역시,동래,명장,,산103-3,어린이불장난,,
F_000309,2013,10,24,21,0.95,35.15563013146341,129.18255645845701,부산광역시,해운대구,중돌,,산42-66,담뱃불실화 추정,,
F_000310,2013,11,24,4,3.85,35.1449784372052,129.04375562117417,부산광역시,동구,범일동,,산65-60,담뱃불실화 추정,,
F_000311,2013,12,16,20,2.8166666666666664,35.24480866490892,129.07791897226204,부산광역시,금정구,장전동,,산2-2,방화 추정,,
F_000312,2013,12,17,19,2.75,35.19442942197682,128.99912905338277,부산광역시,북구,구포동,,산42-1,입산자실화,,
F_000313,2013,1,14,15,0.5,35.214726967178464,128.9988251846183,부산광역시,기장군,장안읍,덕선리,산165-3,,,
F_000314,2013,4,12,14,0.5,35.36781611758197,129.2642332907553,부산광역시,기장,장안,오,산174-9,,,
F_000315,2013,10,27,14,3.0,35.226034060196,129.20501268370407,부산광역시,기장군,기장읍,청강리,산58,,,
F_000316,2013,10,30,13,1.8666666666666667,35.22615886447285,129.2045944011047,부산광역시,기장군,기장읍,청강리,산57,,,
F_000317,2013,3,30,14,0.8333333333333334,35.16744795802415,129.15233515468128,부산광역시,해운대구,우동,,산104-2,입산자실화,,
F_000318,2013,4,12,21,0.7,35.280768480462314,129.1160943790864,부산광역시,금정구,선동,,산5,담뱃불실화,,
F_000319,2013,8,10,5,2.05,35.09328695258853,129.05239502385768,부산광역시,영도구,봉래5가,,산8,,,
F_000320,2002,2,13,13,0.5,35.36626438063805,129.27140379562468,부산광역시,기장,장안,오,산38-2,입산자실화추정,0.03,40.0
F_000321,2002,4,5,16,0.4,35.075457207424954,128.9718616870378,부산광역시,사하,장림,,산76,어린이불장난추정,0.01,45.0
F_000322,2003,4,15,13,1.3333333333333333,35.12573396407911,128.87928788017751,부산광역시,강서,생곡,,산61,입산자실화추정,0.3,0.0
F_000323,2002,2,15,16,1.05,35.35498878104053,129.2806802796975,부산광역시,기장,장안,오,산65,쓰레기소각,0.06,150.0
F_000324,2003,4,17,16,0.8666666666666667,35.33683602142846,129.21836253792813,부산광역시,기장,장안,덕선,산156-1,입산자실화추정,0.06,50.0
F_000325,2002,2,20,13,1.7,35.326246348878755,129.26319778435902,부산광역시,기장,장안,월내,산45-13,쓰레기소각,0.5,1500.0
F_000326,2001,4,27,14,1.3833333333333333,35.264575634476316,129.22114622751292,부산광역시,기장,일광,삼성,산36-3,입산자실화추정,0.17,459.0
F_000327,2001,4,27,17,1.3833333333333333,35.261184914671354,129.22778662403903,부산광역시,기장,일광,삼성,산28-3,입산자실화추정,0.5,1215.0
F_000328,2002,3,1,11,0.9,35.333554286451616,129.27383003983363,부산광역시,기장,장안,월내,산6-1,논두렁소각,0.13,200.0
F_000329,2003,12,25,21,1.6,35.087536775276085,129.05127941950812,부산광역시,영도,신선2,,산1-1,입산자실화,0.33,300.0
