메타데이터,그룹,n,score_n,비중_pct,요인점수,평균,중앙값,표준편차,최소,최대,전체평균,평균차,평균차_sd,전체중앙값,중앙값차,중앙값차_sd,abs_평균차_sd,판정,토지피복해석판정,방향
L1_NAME,농업지역,250,250,9.363295880149813,강풍_score,0.027675628977314477,0.011635679405741544,0.9019595675405593,-1.2387031783359315,4.442304074574097,1.0644834992660677e-17,0.027675628977314466,0.029300682878151324,-0.09702517976127435,0.1086608591670159,0.11504119304135656,0.029300682878151324,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,강풍_score,0.02180529055825826,-0.08289342436063606,0.9043647991287453,-1.7988826682206147,4.559097189271202,1.0644834992660677e-17,0.02180529055825825,0.02308565070868606,-0.09702517976127435,0.014131755400638296,0.014961541934425974,0.02308565070868606,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,산림지역,437,437,16.367041198501873,강풍_score,0.010591833297081228,-0.08603346932932648,0.9648208227950892,-1.8801823148768573,2.889257903466471,1.0644834992660677e-17,0.010591833297081217,0.011213763155677904,-0.09702517976127435,0.010991710431947868,0.011637120222957407,0.011213763155677904,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,초지,568,568,21.273408239700377,강풍_score,-0.0844713858044541,-0.2482415037933875,0.9742890794384178,-1.6784530211122681,3.3387541683609117,1.0644834992660677e-17,-0.08447138580445411,-0.08943136539961138,-0.09702517976127435,-0.15121632403211316,-0.16009542403161173,0.08943136539961138,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,나지,183,183,6.853932584269663,강풍_score,-0.10532816077485163,-0.42780456115664967,1.052541170706668,-1.8312660881612555,3.6390256006669266,1.0644834992660677e-17,-0.10532816077485165,-0.11151280570832167,-0.09702517976127435,-0.3307793813953753,-0.3502020411113865,0.11151280570832167,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,미분류,46,46,1.7228464419475655,강풍_score,0.460388441842344,0.6489432749851318,1.075265436538439,-1.1538744890231976,2.2582742929000927,1.0644834992660677e-17,0.460388441842344,0.4874214691288914,-0.09702517976127435,0.7459684547464062,0.7897701312423786,0.4874214691288914,높음,높음,상위
L1_NAME,습지,55,55,2.0599250936329585,강풍_score,0.20150706387134779,0.10269315563490285,0.8469774307668252,-1.3771817320520299,1.7812695160345622,1.0644834992660677e-17,0.20150706387134779,0.21333912884297795,-0.09702517976127435,0.1997183353961772,0.21144537004714162,0.21333912884297795,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L1_NAME,농업지역,250,250,9.363295880149813,강풍_score,0.027675628977314477,0.011635679405741544,0.9019595675405593,-1.2387031783359315,4.442304074574097,1.0644834992660677e-17,0.027675628977314466,0.029300682878151324,-0.09702517976127435,0.1086608591670159,0.11504119304135656,0.029300682878151324,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,강풍_score,0.02180529055825826,-0.08289342436063606,0.9043647991287453,-1.7988826682206147,4.559097189271202,1.0644834992660677e-17,0.02180529055825825,0.02308565070868606,-0.09702517976127435,0.014131755400638296,0.014961541934425974,0.02308565070868606,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L1_NAME,산림지역,437,437,16.367041198501873,강풍_score,0.010591833297081228,-0.08603346932932648,0.9648208227950892,-1.8801823148768573,2.889257903466471,1.0644834992660677e-17,0.010591833297081217,0.011213763155677904,-0.09702517976127435,0.010991710431947868,0.011637120222957407,0.011213763155677904,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
