fire_id,발생일시,기상셀ID,기후권역,기후지형유형,addr_type,기후지형_번지유형,월_key,시간_key,산불위험계절,발생시간대구분,L1_NAME,L2_NAME,생활권프록시,원인프록시_500m,상대강수부족_score,상대강풍_score,단기상대건조_score
F_010587,2021-04-27 14:00:00,YS_0057,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,0.42355152093610415,-0.7988157919120669,-0.43489903361994514
F_010588,2021-04-27 12:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,12,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,주거지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.15540292357010232,-1.176195733195314,-0.1948626883420289
F_010589,2021-04-27 13:00:00,YS_0007,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.5059716834183564,-1.4340202214884779,0.6250535349996932
F_010590,2021-04-27 13:00:00,YS_0007,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.58572056531105,-1.5587805782761668,0.37625298312788397
F_010591,2021-04-27 13:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.05719974223627536,-1.477770993188469,0.18634506604711043
F_010592,2021-04-27 13:00:00,YS_0057,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.14804326012937183,-0.24775562736228404,-0.5905659456518513
F_010593,2021-04-28 13:00:00,YS_0064,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.21014645103347493,-0.3184018103319776,-1.2095833842974502
F_010594,2021-04-28 17:00:00,YS_0005,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,4,17,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,0.046602409821897575,0.2036639106128624,-1.1367675271820605
F_010595,2021-04-28 13:00:00,YS_0064,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.3556096009662837,-0.4033470873685636,-1.4916787398834148
F_010596,2021-04-28 18:00:00,YS_0057,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,18,산불위험계절(11~5월),저녁(18~23시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.17345256077041718,1.2363720952989339,-0.84795997918785
F_010597,2021-04-29 13:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,비인접,기타 인간활동 발화 후보,-0.27284131824005264,-0.035036881055511566,-0.5666563546956912
F_010598,2021-04-29 13:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.24881142767704245,-0.630365566686749,-1.0422175808231824
F_010599,2021-04-29 09:00:00,YS_0052,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,9,산불위험계절(11~5월),아침(6~9시),미분류,미분류,비인접,기타 인간활동 발화 후보,0.07259572514378332,-0.4110869345246317,1.8574599939592789
F_010600,2021-04-29 18:00:00,YS_0057,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,18,산불위험계절(11~5월),저녁(18~23시),산림지역,혼효림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.08776229116343066,-1.1678109305843283,-0.35718224434415335
F_010601,2021-04-29 13:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,비인접,기타 인간활동 발화 후보,1.6872210410269408,-0.008612721526343781,-0.3488161424709769
F_010602,2021-04-29 13:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.6613345311738175,-0.49225590708361955,-0.25082902509726945
F_010603,2021-04-29 14:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,14,산불위험계절(11~5월),오후(14~17시),산림지역,혼효림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7825348420319391,-0.2576088384619709,0.8425473960358388
F_010604,2021-04-29 13:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),산림지역,혼효림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.07275364800089433,-0.3837918082678849,-1.0971299931377079
F_010605,2021-04-29 13:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.1639956707473433,-0.2980442600381311,-0.890291973919144
F_010606,2021-04-29 13:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,2.6353951887604503,-0.2782419310749375,0.2033632746116644
F_010607,2021-04-29 13:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),산림지역,혼효림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.11172522144935984,-0.2794593924034455,-0.9875419873386126
F_010608,2021-04-29 13:00:00,YD_0021,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,비인접,입산활동 발화 후보,0.06683007576983965,-1.4426684043586466,1.2924935507066975
F_010609,2021-05-01 15:00:00,YD_0019,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,15,산불위험계절(11~5월),오후(14~17시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-2.315577318875861,-2.43803053102633,-0.39186934488362135
F_010610,2021-05-02 17:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,17,산불위험계절(11~5월),오후(14~17시),농업지역,논,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.6264100667505108,0.38906798574326573,-1.1849314146817989
F_010611,2021-05-02 18:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,18,산불위험계절(11~5월),저녁(18~23시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.694333160419489,1.096872903285877,-1.941463200725673
F_010612,2021-05-02 17:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,17,산불위험계절(11~5월),오후(14~17시),농업지역,논,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.14313367986351672,0.010552555399242236,-0.7073844198183425
F_010613,2021-05-02 08:00:00,YS_0025,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),5,8,산불위험계절(11~5월),아침(6~9시),산림지역,혼효림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.474304346112189,-0.4307838501395037,-2.4413532868543784
F_010614,2021-05-02 18:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,18,산불위험계절(11~5월),저녁(18~23시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.4920749586083537,0.3406310287266378,-1.1520094663797718
F_010615,2021-05-02 18:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,18,산불위험계절(11~5월),저녁(18~23시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0049663603132846,0.9059000794425637,-0.6068516961489809
F_010616,2021-05-04 15:00:00,YS_0016,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),5,15,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.9569904908656268,0.08527295538454573,-0.5730117211534899
F_010617,2021-05-05 09:00:00,YS_0004,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,0.8900680330836988,0.6227572449087977,-1.6240933215294027
F_010618,2021-05-05 13:00:00,YS_0015,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,13,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.0563588506607822,0.4061458908428703,-1.235634053459685
F_010619,2021-05-06 13:00:00,YD_0012,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.199371077741116,0.6401283362008311,1.636634672335871
F_010620,2021-05-06 17:00:00,YS_0030,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,17,산불위험계절(11~5월),오후(14~17시),미분류,미분류,도로/시가화/농업 인접,입산활동 발화 후보,-0.7702576147348367,0.4626490473883453,-0.3425388840577001
F_010621,2021-05-06 18:00:00,YS_0004,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,18,산불위험계절(11~5월),저녁(18~23시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.6189003608481299,0.5761115446646324,0.539303830123951
F_010622,2021-05-06 14:00:00,YD_0001,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,14,산불위험계절(11~5월),오후(14~17시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.8841570283534521,0.9776278932080145,1.4000807113756604
F_010623,2021-05-06 17:00:00,YS_0030,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,17,산불위험계절(11~5월),오후(14~17시),미분류,미분류,도로/시가화/농업 인접,입산활동 발화 후보,-0.7871290300447961,0.8068117772396921,0.4101170104105839
F_010624,2021-05-06 17:00:00,YS_0030,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,17,산불위험계절(11~5월),오후(14~17시),미분류,미분류,도로/시가화/농업 인접,입산활동 발화 후보,1.1545803620830017,-0.09750955985509283,0.8303421686144249
F_010625,2021-05-06 21:00:00,YD_0011,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,21,산불위험계절(11~5월),저녁(18~23시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,1.1725421366346218,-0.419252482070707,1.6635500019945695
F_010626,2021-05-07 11:00:00,YS_0035,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7378416124070158,1.5786308686698822,1.0870607283059899
F_010627,2021-05-07 11:00:00,YS_0035,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.26227287719024633,1.1073527016054845,0.4928353814354075
F_010628,2021-05-07 11:00:00,YS_0035,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),5,11,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,비인접,입산활동 발화 후보,1.490834593916104,1.6575936920095775,0.727261720397781
F_010629,2021-05-07 11:00:00,YS_0035,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),5,11,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0888556601388386,1.4846017703750098,0.15503938423628758
F_010630,2021-05-07 11:00:00,YS_0035,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.06792083111898507,1.391752838664557,0.6815952565469525
F_010631,2021-05-07 18:00:00,YS_0057,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,18,산불위험계절(11~5월),저녁(18~23시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.12743565340089177,0.8210720436039756,-0.6250917043311663
F_010632,2021-05-08 13:00:00,YS_0023,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.8278079630485441,0.7723316113133087,0.46202840996252986
F_010633,2021-05-08 12:00:00,YS_0023,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.97343276449262,0.1794353257013573,-0.9407972625496743
F_010634,2021-05-08 07:00:00,YD_0012,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),5,7,산불위험계절(11~5월),아침(6~9시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.04844291224308374,3.304146555103821,1.1131876095214674
F_010635,2021-05-08 10:00:00,YS_0049,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.15953494107338068,0.6922392406475238,0.0013667678463283692
F_010636,2021-05-08 15:00:00,YD_0002,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),5,15,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.16160098713610752,3.163225372438015,0.9982656777047406
F_010637,2021-05-08 11:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4550843527407819,-0.011088516152194935,0.036669443366568924
F_010638,2021-05-08 11:00:00,YS_0049,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,11,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.5635495172252813,1.5374008768280467,-1.1720761083770739
F_010639,2021-05-09 11:00:00,YS_0039,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,11,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,2.5073846135652955,2.632722701509669,0.6358024310301627
F_010640,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,공공시설지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.22743341577075357,-0.04546864870168141,-0.5133739245385422
F_010641,2021-05-09 18:00:00,YS_0060,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,18,산불위험계절(11~5월),저녁(18~23시),미분류,미분류,비인접,입산활동 발화 후보,1.887580072512939,2.739109136498194,0.18303715094439865
F_010642,2021-05-09 17:00:00,YS_0060,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,17,산불위험계절(11~5월),오후(14~17시),미분류,미분류,도로/시가화/농업 인접,입산활동 발화 후보,0.379721466250524,3.1181465575138567,0.3887019627562891
F_010643,2021-05-09 18:00:00,YS_0060,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,18,산불위험계절(11~5월),저녁(18~23시),미분류,미분류,도로/시가화/농업 인접,입산활동 발화 후보,-0.05094337377299338,3.2764461830308025,0.15486403100899598
F_010644,2021-05-09 13:00:00,YS_0026,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,13,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,비인접,기타 인간활동 발화 후보,0.25302419604553983,3.063017261862966,-0.8085872853033643
F_010645,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.22160402881491426,-0.016006108994094263,-0.5465182635279641
F_010646,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.024317791555586468,-0.0216913678071009,-0.4259513484598493
F_010647,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.04216650045150823,0.008650919827905607,-0.38841279175186844
F_010648,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2102221948408989,-0.049646910215608554,-0.5904754702017411
F_010649,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2159870493376338,0.0067083787902041106,-0.6238949859111056
F_010650,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.18954772511369847,-0.04922346051509719,-0.6798609844352523
F_010651,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.13742819723238117,-0.06493527539156967,-0.539642341802473
F_010652,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2668250205115878,-0.019914155879237973,-0.5172559188617528
F_010653,2021-05-09 13:00:00,YS_0026,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,비인접,기타 인간활동 발화 후보,0.7973547831011779,3.4565643297555857,-0.6087988938601567
F_010654,2021-05-09 13:00:00,YS_0026,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,비인접,기타 인간활동 발화 후보,-0.036748874768648764,3.1290797960352417,-1.233874945824259
F_010655,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.1573895968436007,-0.019734468107451865,-0.622567761103042
F_010656,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,13,산불위험계절(11~5월),한낮(10~13시),산림지역,혼효림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.21906546830102083,-0.03594524543591496,-0.5773631351468841
F_010657,2021-05-09 13:00:00,YS_0071,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,13,산불위험계절(11~5월),한낮(10~13시),산림지역,혼효림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.21444803766356088,-0.03296387667042066,-0.6651032232817479
F_010658,2021-05-09 13:00:00,YS_0026,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,비인접,기타 인간활동 발화 후보,3.9155260988350493,3.109167932953218,-0.594000467358377
F_010659,2021-05-09 13:00:00,YS_0026,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,13,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,비인접,기타 인간활동 발화 후보,-0.1684500672005825,3.6378325838910253,-0.6832499032767684
F_010660,2021-05-09 17:00:00,YS_0060,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,17,산불위험계절(11~5월),오후(14~17시),미분류,미분류,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.4206754991036532,3.282136299128083,0.5173019875418291
F_010661,2021-05-09 18:00:00,YS_0060,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,18,산불위험계절(11~5월),저녁(18~23시),미분류,미분류,비인접,입산활동 발화 후보,0.7826261888560851,3.3055817159173015,0.01893123290624333
F_010662,2021-05-10 10:00:00,YS_0070,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.06267951804054231,0.514443795968412,1.6432258337228358
F_010663,2021-05-10 08:00:00,YS_0001,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,8,산불위험계절(11~5월),아침(6~9시),수역,내륙수,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.017663491861724154,-0.10392880248424587,0.6937400190343967
F_010664,2021-05-11 09:00:00,YS_0004,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,9,산불위험계절(11~5월),아침(6~9시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,2.027363233854392,-0.7286386432752797,0.46691267907303113
F_010666,2021-05-11 17:00:00,YS_0037,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,17,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.1038032986747215,0.4662184591571323,0.30432948245885627
F_010667,2021-05-11 17:00:00,YS_0070,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,17,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.9105886328763377,0.023010949734637864,0.3556251005290325
F_010668,2021-05-11 09:00:00,YS_0052,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,9,산불위험계절(11~5월),아침(6~9시),미분류,미분류,도로/시가화/농업 인접,입산활동 발화 후보,5.023126954261989,0.004486726346183479,3.472628801375618
F_010669,2021-05-12 19:00:00,YS_0064,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,19,산불위험계절(11~5월),저녁(18~23시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.1203048863515697,-1.2552882041017825,0.5493149793725534
F_010670,2021-05-12 10:00:00,YS_0037,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.2963221368369619,-0.2567275130856814,1.198044565086587
F_010671,2021-05-13 09:00:00,YS_0035,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),5,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,주거지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.17981555289765994,-0.887450280971705,0.5401211267568974
F_010672,2021-05-13 15:00:00,YS_0049,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),5,15,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,비인접,입산활동 발화 후보,1.1185508881968451,-0.5889475442494597,-0.0566139912820959
F_010673,2021-05-13 16:00:00,YS_0049,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,16,산불위험계절(11~5월),오후(14~17시),습지,내륙습지,도로/시가화/농업 인접,입산활동 발화 후보,-0.12861818404397135,-0.867110474942994,-0.680015763578084
F_010674,2021-05-13 16:00:00,YS_0049,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),5,16,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,입산활동 발화 후보,0.03647182426739229,-0.8810885994239518,-0.4009052796101882
F_010675,2021-05-14 12:00:00,YS_0023,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,12,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.6107227669613586,-1.1061159426666085,0.42060031961601363
F_010676,2021-05-14 11:00:00,YS_0023,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,11,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.07741401203904856,-0.5960676145391147,-0.24479652647397082
F_010677,2021-05-14 12:00:00,YS_0023,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,12,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.37301926430038757,-0.8710420991311514,-0.09913699555094181
F_010678,2021-05-14 12:00:00,YS_0023,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,12,산불위험계절(11~5월),한낮(10~13시),습지,내륙습지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.45368738370637873,-0.8499834064573851,0.5285338645673734
F_010679,2021-05-14 09:00:00,YS_0052,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,9,산불위험계절(11~5월),아침(6~9시),미분류,미분류,도로/시가화/농업 인접,입산활동 발화 후보,1.2908446173655086,-0.37976890577928324,1.756043504855448
F_010680,2021-05-14 10:00:00,YS_0071,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,10,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.21683536034397433,-0.2861935732086235,-0.5537626697453678
F_010681,2021-05-14 10:00:00,YS_0002,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.24173975587856927,-0.7967756573331108,-0.7580765162207899
F_010682,2021-05-14 15:00:00,YS_0070,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,15,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7364331966466171,-2.6007752248979887,0.8385434052644909
F_010683,2021-05-14 18:00:00,YS_0057,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,18,산불위험계절(11~5월),저녁(18~23시),미분류,미분류,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.5465058121528419,-0.43832392585318236,-0.5188139574039292
